"","Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"477","292.2",118,30,4.0750990001832,6.50157899085048e-12,2.72913092624911,6.08487914653395,"Mild cognitive impairment"
"478","292.3",491,79,6.56812148360418,2.55914567683528e-54,5.17852889057946,8.3305936367105,"Memory loss"
"479","292.4",3621,53,84.209498822109,3.90274947775122e-225,64.2026443202744,110.450897575124,"Altered mental status"
"480","292.5",174,5,36.8634716708955,1.83859259799618e-15,15.1516345107914,89.6877193455968,"Transient alteration of awareness"
"481","292.6",173,3,59.3944559324053,2.32693115620869e-12,18.9692829755963,185.969148124617,"Hallucinations"
"482","293",2,1,2.04235972703835,0.559908467819056,0.185127521662136,22.5316755562731,"Symptoms involving head and neck"
"483","293.1",39,11,3.73904992913997,0.000114857370582582,1.91292072971911,7.30845463452868,"Swelling, mass, or lump in head and neck"
"484","295",2,0,217727853.920822,0.998534892440258,0,Inf,"Schizophrenia and other psychotic disorders"
"485","295.1",0,0,NA,NA,NA,NA,"Schizophrenia"
"486","295.2",220,2,114.021940768051,2.59749625183544e-11,28.3363208271987,458.810551157858,"Paranoid disorders"
"487","295.3",107,0,221716172.25861,0.989274924503261,0,Inf,"Psychosis"
"488","296",293,4,75.3915947319642,8.94576743830873e-18,28.1070978003067,202.222676870136,"Mood disorders"
"489","296.1",1351,37,38.011365730166,1.20102300409349e-105,27.4198332587594,52.6941178320577,"Bipolar"
"490","296.2",2883,216,15.110485772988,9.88131291682493e-324,13.1583649066786,17.352215257367,"Depression"
"491","296.22",2178,167,14.4169940124349,9.27841574046105e-242,12.3160004589059,16.8763972564067,"Major depressive disorder"
"492","297",3,0,221932112.548116,0.998204043383692,0,Inf,"Suicidal ideation or attempt"
"493","297.1",96,0,227085854.909813,0.989833711342356,0,Inf,"Suicidal ideation"
"494","297.2",5,0,221903527.827868,0.997681331134504,0,Inf,"Suicide or self-inflicted injury"
"495","300",32,0,228183490.806094,0.994128848311769,0,Inf,"Anxiety, phobic and dissociative disorders"
"496","300.1",2031,260,8.82331807485109,3.86915841864632e-239,7.7536525175643,10.0405507821815,"Anxiety disorder"
"497","300.11",565,96,6.19737769002603,2.98284999377474e-61,4.99086939920497,7.69555104746892,"Generalized anxiety disorder"
"498","300.12",103,13,8.1598336255208,1.00507413787948e-12,4.58208117299486,14.5311447533046,"Agorophobia, social phobia, and panic disorder"
"499","300.13",2,1,1.99503735308878,0.572806087538011,0.180903121106725,22.0016880630345,"Phobia"
"500","300.2",0,0,NA,NA,NA,NA,"Generalized anxiety & phobic disorders"
"501","300.3",52,7,7.5075637432589,5.52769950458175e-07,3.41029069363631,16.527480623359,"Obsessive-compulsive disorder"
"502","300.4",227,51,4.63843731035977,4.28869657212519e-23,3.42299481306298,6.28546108221689,"Dysthymic disorder"
"503","300.8",17,6,2.8617918241188,0.0268284668846112,1.12822525807045,7.25905787519762,"Acute reaction to stress"
"504","300.9",127,9,14.3277276635787,1.18641043422836e-14,7.28702184698836,28.171149244807,"Posttraumatic stress disorder"
"505","301",34,3,11.7189395171923,4.40005804848373e-05,3.59824832801248,38.1667775229589,"Personality disorders"
"506","301.1",8,1,8.06733438935406,0.0490322032262778,1.00889371457432,64.5081669253081,"Schizoid personality disorder"
"507","301.2",13,0,224416083.951657,0.996259779025755,0,Inf,"Antisocial/borderline personality disorder"
"508","302",4,1,4.19959595958793,0.199516112984796,0.468941828923819,37.6093688725993,"Sexual and gender identity disorders"
"509","302.1",3,2,1.54972498749449,0.631341550769428,0.258902297304791,9.27626970431047,"Decreased libido"
"510","303",1,0,217470269.716664,0.998964046960256,0,Inf,"Psychogenic and somatoform disorders"
"511","303.1",7,1,7.09076257422841,0.0669193462150234,0.872341676128788,57.6367210921325,"Dissociative disorder"
"512","303.3",0,1,4.55333350851961e-09,0.998963583714092,0,Inf,"Psychogenic disorder"
"513","303.31",0,0,NA,NA,NA,NA,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",26,1,26.3523751933021,0.0013256908643294,3.57595295328173,194.199332989337,"Somatoform disorder"
"515","304",271,59,4.74461113480806,2.46023387949574e-27,3.57959462134487,6.2887944591019,"Adjustment reaction"
"516","305",0,0,NA,NA,NA,NA,"Misc. neuroses"
"517","305.1",4,5,0.82500201063704,0.774350039608126,0.221460610723693,3.07336060950519,"Tension headache"
"518","305.2",7,0,220039066.169945,0.997257633649318,0,Inf,"Eating disorder"
"519","305.21",3,0,231725978.065996,0.998201703158133,0,Inf,"Anorexia nervosa"
"520","306",74,74,1.03525734451444,0.833093070244462,0.750050683210197,1.42891379657706,"Random mental disorder. Ignored for now"
"521","306.1",0,0,NA,NA,NA,NA,"Mental disorders durring/after pregnancy"
"522","306.9",0,0,NA,NA,NA,NA,"Tension headache"
"523","312",46,2,23.6358126788755,1.19550465252211e-05,5.73721248438913,97.3733572725387,"Conduct disorders"
"524","312.3",19,1,19.2156180380626,0.00396693042745539,2.57222341989971,143.548952135392,"Impulse control disorder"
"525","313",1,1,0.996391949930916,0.997960697479385,0.0623230975926655,15.9298391164044,"Pervasive developmental disorders"
"526","313.1",46,8,5.89709455717816,3.63021265470281e-06,2.78303511766274,12.4956109952022,"Attention deficit hyperactivity disorder"
"527","313.2",4,0,223258432.13981,0.997925531696363,0,Inf,"Tics and stuttering"
"528","313.3",5,0,218172413.43199,0.997683119350443,0,Inf,"Autism"
"529","315",161,1,168.534289064812,3.20236432160457e-07,23.5950379080433,1203.80423635171,"Develomental delays and disorders"
"530","315.1",1,0,218630744.12913,0.998963743461898,0,Inf,"Learning disorder"
"531","315.2",167,9,19.0876895866459,6.85714912931648e-18,9.76002551273553,37.329809566659,"Speech and language disorder"
"532","315.3",25,0,222877650.956213,0.994814362790956,0,Inf,"Mental retardation"
"533","316",227,15,15.6634423467317,5.79789267656756e-25,9.28811816833738,26.4147614945026,"Substance addiction and disorders"
"534","316.1",1,2,0.512558135096507,0.585308678218804,0.0464665350523884,5.65387200826168,"Polyneuropathy due to drugs"
"535","317",213,9,24.1837176006475,7.90458606756041e-21,12.4120851028388,47.1195767787724,"Alcohol-related disorders"
"536","317.1",325,12,27.9009593305441,1.01841221649699e-29,15.6809225350137,49.6439880897605,"Alcoholism"
"537","317.11",97,4,24.6609455789174,3.34335299535968e-10,9.07202458271689,67.0371019502016,"Alcoholic liver damage"
"538","318",560,246,2.43603293961908,2.92238385573382e-31,2.09658876473897,2.83043417131352,"Tobacco use disorder"
"539","320",37,5,7.45031207320203,2.50140000004814e-05,2.92808838899875,18.9567877105924,"Meningitis"
"540","323",47,2,23.598148345227,1.19577412459717e-05,5.73206979414094,97.1503532445727,"Encephalitis"
"541","323.2",0,0,NA,NA,NA,NA,"Acute (transverse) myelitis"
"542","323.8",2,0,218634240.926231,0.998534505691867,0,Inf,"Encephalitis, non-infectious"
"543","324",43,18,2.42129233716532,0.00163538724602054,1.39653719367532,4.19799530479138,"CNS infection and poliomyelitis"
"544","324.1",0,0,NA,NA,NA,NA,"Jakob-Creutzfeldt disease"
"545","325",0,0,NA,NA,NA,NA,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",34,25,1.41860848905165,0.18468248435671,0.846202819028009,2.37821240955096,"Sleep disorders"
"547","327.1",25,11,2.33112323099801,0.0193608617082328,1.14683103879189,4.73839243470697,"Hypersomnia"
"548","327.3",353,162,2.27390603987538,5.05816174750101e-18,1.88778370406463,2.73900482722077,"Sleep apnea"
"549","327.31",46,19,2.46768240611935,0.000928983248852588,1.44572356022897,4.21204760369717,"Central/nonobstroctive sleep apnea"
"550","327.32",993,609,1.68407186184734,4.34750765472154e-24,1.52242473671712,1.86288226108411,"Obstructive sleep apnea"
"551","327.4",580,171,3.68676443499905,1.08429839300279e-50,3.10797136600188,4.3733453106613,"Insomnia"
"552","327.41",9,3,3.04989044332635,0.0944196364105857,0.825606919179681,11.2666591088355,"Organic or persistent insomnia"
"553","327.5",25,5,5.13712780914739,0.000838571995771903,1.96619227656391,13.421923400917,"Parasomnia"
"554","327.6",0,0,NA,NA,NA,NA,"Circadian rhythm sleep disorder"
"555","327.7",8,5,1.64834676949068,0.380820463204634,0.539060292855595,5.04033984417064,"Sleep related movement disorders"
"556","327.71",163,67,2.54371825727348,1.27180319135477e-10,1.913751144826,3.3810574535148,"Restless legs syndrome"
"557","327.72",2,2,1.00730165185474,0.994195671479851,0.141876254430218,7.15170147326063,"Sleep related leg cramps"
"558","331",303,12,26.0824247992623,1.57851810343733e-28,14.6485507642676,46.4409684177511,"Other cerebral degenerations"
"559","331.1",8,0,222476540.102428,0.997066689025397,0,Inf,"Hydrocephalus"
"560","331.9",3,0,218502272.695694,0.998205268745095,0,Inf,"Cerebral degeneration, unspecified"
"561","332",1520,223,7.06128111837641,1.47033444519776e-163,6.13532208268371,8.12698834075369,"Parkinson's disease"
"562","333",35,7,5.20970283222013,6.74312744292162e-05,2.313524988514,11.7314503775797,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",158,71,2.32135446520677,3.84172983854437e-09,1.75410177756647,3.07204896662915,"Essential tremor"
"564","333.2",15,1,15.3620039477071,0.0081701253801453,2.02893087979755,116.313063022095,"Myoclonus"
"565","333.3",11,1,11.0261423452018,0.0215575796325085,1.42353852563201,85.4039513701793,"Tics and choreas"
"566","333.4",60,17,3.5902552626492,3.29295072507059e-06,2.0951935212605,6.1521442865218,"Torsion dystonia"
"567","333.8",38,7,5.51322732756069,3.31974551944453e-05,2.46197405254013,12.346058454191,"Other degenerative diseases of the basal ganglia"
"568","334",25,2,12.7114026582682,0.000540600645010847,3.01071590343871,53.6682180328203,"Degenerative disease of the spinal cord"
"569","334.1",19,2,9.61246444759793,0.00233344810813088,2.2389213973669,41.269636738923,"Spinocerebellar disease"
"570","334.2",11,2,5.56033820466525,0.0256282246180368,1.23240676939215,25.0869775451729,"Anterior horn cell disease"
"571","334.21",6,5,1.21305463175639,0.749770342229586,0.370184876618961,3.97504499120932,"Amyotrophic Lateral Sclerosis"
"572","335",144,39,3.73929217339973,2.75942565658326e-13,2.62494977049374,5.32669467249216,"Multiple sclerosis"
"573","337",16,4,4.1328589979408,0.0111553234085315,1.38138346796548,12.3647950717238,"Disorders of the autonomic nervous system"
"574","337.1",30,12,2.61115503088233,0.0049743570616837,1.33646587959092,5.10161216939491,"Peripheral autonomic neuropathy"
"575","338",466,54,9.13735111434328,2.03845212642548e-53,6.8932411170524,12.112036119011,"Pain NEC"
"576","338.1",39,2,19.922869721483,3.68273694504352e-05,4.81064738375243,82.5087989778158,"Acute pain"
"577","338.2",73,15,4.99021958346034,1.42981306755801e-08,2.86278938295656,8.6986110956696,"Chronic pain"
"578","339",629,112,6.15448885961289,4.25299959719997e-70,5.03267514725845,7.52636162970563,"Other headache syndromes"
"579","340",129,54,2.48645535344901,1.93709983478497e-08,1.80951400622528,3.41664126579053,"Migraine"
"580","340.1",15,13,1.19147197982501,0.643980592884056,0.566771457795374,2.50472295169927,"Migrain with aura"
"581","341",3,1,2.99640166009382,0.341915959925918,0.311685603641788,28.806023774302,"Other demyelinating diseases of central nervous system"
"582","342",223,18,12.8922617987395,1.79574000535217e-25,7.9743328411888,20.8431749210081,"Hemiplegia"
"583","343",7,0,218546013.861547,0.997258371210488,0,Inf,"Infantile cerebral palsy"
"584","344",133,11,12.4255025409628,9.73553530708166e-16,6.71766757539513,22.9831428338267,"Other paralytic syndromes"
"585","345",424,48,9.18515242748118,5.11751057002734e-48,6.81449873302767,12.3805181307267,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",93,6,15.9691304912739,4.79448649710224e-11,6.99374943701821,36.4630061376719,"Epilepsy"
"587","345.11",65,10,6.84523412728509,1.52042651224037e-08,3.51615885837709,13.3262551962672,"Generalized convulsive epilepsy"
"588","345.12",101,16,6.47119723352616,3.94619188800129e-12,3.81874001442608,10.9660237347921,"Partial epilepsy"
"589","345.3",793,65,12.7258131191146,1.69944509991637e-86,9.88204758155853,16.3879315704618,"Convulsions"
"590","346",24,3,8.24401227807868,0.000572830731769428,2.48195065159665,27.383194906551,"Abnormal findings on study of brain, nervous system"
"591","346.1",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",0,0,NA,NA,NA,NA,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",19,4,5.04733413245858,0.00327562520734778,1.71577558588062,14.847851930243,"Cataplexy and narcolepsy"
"595","348",1211,17,75.2428906537672,4.98054251883921e-70,46.6193285419515,121.440886666571,"Other conditions of brain"
"596","348.1",810,12,71.6189072553638,7.76957947876702e-49,40.5025296671534,126.64067944902,"Coma; stupor; and brain damage"
"597","348.2",64,1,64.9172836316631,3.46034079641103e-05,9.00585174464986,467.946156965927,"Cerebral edema and compression of brain"
"598","348.4",1,0,218539878.341344,0.998963766908251,0,Inf,"Cerebral cysts"
"599","348.7",5,0,220937325.237384,0.997681829884434,0,Inf,"Coma"
"600","348.8",142,6,24.1922913784357,2.10568746682735e-14,10.687957970201,54.7594745199141,"Encephalopathy, not elsewhere classified"
"601","348.9",70,3,24.9453614787458,4.91481948264917e-08,7.85230939892781,79.2468849215575,"Other conditions of brain, NOS"
"602","349",261,17,16.0102443602538,1.62448638550211e-28,9.80142838950845,26.1520988868738,"Other disorders of the nervous system"
"603","350",0,0,NA,NA,NA,NA,"Abnormal movement"
"604","350.1",170,30,6.05533209943423,1.00941784717553e-19,4.10635845108386,8.92933417070795,"Abnormal involuntary movements"
"605","350.2",2612,414,7.28862431748647,1.01726173813765e-307,6.56985225434707,8.08603335125299,"Abnormality of gait"
"606","350.3",803,74,11.7960189023216,1.24467109354212e-91,9.2953898078176,14.9693627508664,"Lack of coordination"
"607","350.5",2,0,218266999.122567,0.998534636480836,0,Inf,"Abnormal reflex"
"608","350.6",2,1,2.15453049929064,0.531001077648253,0.195184444876434,23.7826414667025,"Disturbances of sensation of smell and taste"
"609","351",264,160,1.74992762169828,2.41258058926873e-08,1.43764477899091,2.13004403169188,"Other peripheral nerve disorders"
"610","352",2,1,2.00685091192337,0.56953466891217,0.181968717317023,22.1326535795223,"Disorders of other cranial nerves"
"611","352.1",53,24,2.25269857904386,0.000965258049133542,1.39075937825132,3.64883456288955,"Trigeminal nerve disorders"
"612","352.2",22,11,2.07441116265063,0.0482615361348084,1.00559209955622,4.27925167036277,"Facial nerve disorders"
"613","353",9,2,4.62043228883836,0.0502803031318979,0.9981313062214,21.3883628363068,"Nerve root and plexus disorders"
"614","353.1",6,7,0.885170433056301,0.826507088057058,0.297396198009571,2.63462243566364,"Nerve plexus lesions"
"615","353.2",13,11,1.22493732398332,0.62058109083098,0.548585044869394,2.7351665192489,"Nerve root lesions"
"616","355",24,7,3.56125386882669,0.00311548127118335,1.53418650138648,8.26661498244935,"Complex regional/central pain syndrome"
"617","355.1",271,55,5.11310820196859,2.72317432084296e-28,3.82614818355536,6.83294902100337,"Chronic pain syndrome"
"618","356",530,208,2.66920433906063,3.80816416668319e-33,2.2735651092033,3.13369156432766,"Hereditary and idiopathic peripheral neuropathy"
"619","357",94,41,2.40556780939281,2.80076133632428e-06,1.66622173315747,3.47298103873671,"Inflammatory and toxic neuropathy"
"620","358",5,0,224065220.418799,0.997680437387877,0,Inf,"Myoneural disorders"
"621","358.1",32,21,1.55521307785549,0.115955724891449,0.896733809962128,2.69721927584607,"Myasthenia gravis"
"622","359",45,8,5.80931643363611,4.54403971622933e-06,2.7382209043179,12.3248483615391,"Muscular dystrophies and other myopathies"
"623","359.1",0,0,NA,NA,NA,NA,"Muscular dystrophies"
"624","359.2",4,0,218798198.496279,0.997927605594967,0,Inf,"Myopathy"
"625","360",6,0,230376177.584767,0.997456451487894,0,Inf,"Disorders of the globe"
"626","360.2",7,6,1.22347021723259,0.717078141873597,0.410978603075132,3.64223188568656,"progressive myopia"
"627","360.3",1,0,217450843.829432,0.998964067395172,0,Inf,"Hypotony of eye"
"628","361",16,25,0.66459157065532,0.20197938683018,0.354797647220785,1.24488411703377,"Retinal detachments and defects"
"629","361.1",12,28,0.439591078413366,0.0172261813993266,0.223522952099592,0.864521134878923,"Retinal detachment with retinal defect"
"630","361.2",2,10,0.214393686789018,0.0469251015883136,0.0469370415438984,0.979283129551287,"Retinoschisis and retinal cysts"
"631","362",10,24,0.429628380563066,0.024815431951258,0.205430600340903,0.898505602762874,"Retinal disorders"
"632","362.1",0,0,NA,NA,NA,NA,"Retinopathy of prematurity"
"633","362.2",0,0,NA,NA,NA,NA,"Macular degeneration"
"634","362.21",472,765,0.639672096024281,2.32074094957712e-14,0.570324704224139,0.717451633081089,"Macular degeneration, dry"
"635","362.22",336,466,0.731868441666802,1.29584989999946e-05,0.636066366968131,0.842099887250649,"Macular degeneration, wet"
"636","362.23",39,88,0.459180463618277,5.24373663933653e-05,0.314905447789371,0.669555575010961,"Cystoid macular degeneration of retina"
"637","362.26",122,230,0.553468091525503,1.29422178312152e-07,0.444345816578182,0.689388572836906,"Macular puckering of retina"
"638","362.27",34,105,0.342033904099176,5.47114564286024e-08,0.232302680815152,0.503598112354171,"Retinal drusen"
"639","362.29",196,154,1.32641310376501,0.0087319278858064,1.07396128329082,1.63820777267545,"Age-related macular degeneration"
"640","362.3",4,3,1.37773431473941,0.674885479395184,0.308241286221585,6.15800649315337,"Other nondiabetic retinopathy"
"641","362.31",0,1,4.55790838099575e-09,0.998963542207828,0,Inf,"Separation of retinal layers"
"642","362.4",113,144,0.806499945529047,0.0871479452268443,0.630371029143844,1.03184018945441,"Retinal vascular changes and abnomalities"
"643","362.5",0,0,NA,NA,NA,NA,"Toxic maculopathy of retina"
"644","362.6",7,33,0.221296660314754,0.000290119784426483,0.097884741642601,0.500304859007263,"Peripheral retinal degenerations"
"645","362.7",5,4,1.28415429677895,0.709308490649002,0.344785135983437,4.78284034267377,"Hereditary retinal dystrophies"
"646","362.8",21,24,0.899617713721965,0.723384419996214,0.500784478442673,1.61608848852327,"Retinal hemorrhage/ischemia"
"647","362.9",75,82,0.950118025271274,0.748890631205149,0.694562259381015,1.29970243812251,"Retinal edema and hypertensive retinopathy"
"648","363",0,1,4.56231361459461e-09,0.998963722097056,0,Inf,"Disorders of choroid"
"649","363.3",17,26,0.689657949310366,0.233930936739408,0.374045573536517,1.27157790573492,"Chorioretinal scars"
"650","363.4",2,1,2.07377417774793,0.551564117868761,0.187959193927955,22.8801754807617,"Choroidal degenerations"
"651","364",2,4,0.511159027672597,0.438418086400533,0.0936207573842583,2.79087201248308,"Disorders of cornea"
"652","364.1",9,15,0.635619907378083,0.282676270012908,0.278072408365314,1.45290454752546,"Corneal opacity"
"653","364.2",21,22,1.02298378219581,0.940725167229003,0.562011367154987,1.86205454158912,"Corneal edema"
"654","364.4",17,19,0.937328479831829,0.846324377976104,0.487124012359919,1.80361603372303,"Corneal degenerations"
"655","364.41",4,4,1.05751717478617,0.93697809606035,0.264391040446288,4.22988075949919,"Keratoconus"
"656","364.5",27,36,0.78587457267024,0.344054901260438,0.477071651334291,1.29456202698758,"Corneal dystrophy"
"657","364.51",29,81,0.372543350946194,5.09151495619473e-06,0.243725582391655,0.569445960380117,"Fuchs' dystrophy"
"658","364.9",26,30,0.884786999639142,0.647824615838427,0.523282368119008,1.4960336568275,"Cornea replaced by transplant"
"659","365",471,491,0.998128689849711,0.97684106364928,0.879558380310815,1.13268306436811,"Glaucoma"
"660","365.1",269,489,0.569647429329955,1.25866787200844e-13,0.490870925775921,0.661066232898783,"Open-angle glaucoma"
"661","365.11",767,1040,0.754480276059564,3.26847677894699e-09,0.687263273447629,0.828271361144242,"Primary open angle glaucoma"
"662","365.2",43,59,0.760408111935647,0.172064479478192,0.51323973472899,1.12660898518089,"Primary angle-closure glaucoma"
"663","365.5",12,29,0.424173080292122,0.012477560464228,0.216445482814758,0.831261524632932,"Pseudoexfoliation glaucoma"
"664","366",771,1214,0.660778098176126,2.36195283086252e-19,0.60373557721612,0.723210146141441,"Cataract"
"665","366.1",10,17,0.614197778002255,0.221358135254042,0.281211371550224,1.34147815013068,"Nonsenile Cataract"
"666","366.2",1105,1561,0.737207863062673,9.03280071132122e-15,0.682516359453405,0.796281914468215,"Senile cataract"
"667","366.3",0,0,NA,NA,NA,NA,"Traumatic cataract"
"668","367",15,34,0.467372869735912,0.0141464284312062,0.254553261714751,0.858120606641291,"Disorders of refraction and accommodation"
"669","367.1",11,34,0.348603784197182,0.00239257586827544,0.176576298791062,0.688227124413748,"Myopia"
"670","367.2",22,49,0.494126187212747,0.00608265734812917,0.298605782716957,0.817668990425553,"Astigmatism"
"671","367.4",63,113,0.600637451899127,0.00119602598286564,0.4412470917819,0.817603912508494,"Presbyopia"
"672","367.8",21,41,0.552095180630713,0.0269285235636112,0.326197023377225,0.934432464526717,"Hypermetropia"
"673","367.9",128,26,5.14466036280338,2.73871779471028e-14,3.37402690210576,7.84449295056942,"Blindness and low vision"
"674","368",32,26,1.28810862317244,0.337741140565957,0.767628954856647,2.16149197420653,"Visual disturbances"
"675","368.1",8,15,0.560298300561196,0.185918377676484,0.237489110569473,1.32188875885292,"Amblyopia"
"676","368.2",29,13,2.34367458288991,0.0107854666620405,1.21770415126552,4.51079233389793,"Diplopia and disorders of binocular vision"
"677","368.3",1,1,1.04650274859578,0.974361090689704,0.0654484187820629,16.7332996457153,"Anisometropia"
"678","368.4",39,25,1.62829336424481,0.0571468828887957,0.98530046339144,2.69089417751585,"Visual field defects"
"679","368.5",0,1,4.77195255781094e-09,0.998966434482708,0,Inf,"Color vision deficiencies"
"680","368.7",0,0,NA,NA,NA,NA,"Disorders of accommodation"
"681","368.9",33,13,2.62848492642887,0.00317014574542417,1.38332838142901,4.9944272822095,"Subjective visual disturbances"
"682","368.91",7,0,220641239.306205,0.997257461450302,0,Inf,"Psychophysical visual disturbances"
"683","369",4,7,0.57498200847178,0.377272755943342,0.168316416460349,1.96418339350828,"Infection of the eye"
"684","369.2",24,15,1.65569159701459,0.12576698280697,0.868254259362992,3.1572717724828,"Eye infection, viral"
"685","369.5",57,22,2.77008058248164,5.03716409109556e-05,1.69261295468517,4.53343241418657,"Conjunctivitis, infectious"
"686","370",6,3,2.09033019900981,0.297154874726088,0.52266384250968,8.36002031422611,"Keratitis"
"687","370.1",8,2,4.23015505010844,0.0685450848404354,0.896090805754673,19.9691946765235,"Corneal ulcer"
"688","370.2",14,15,1.00725620959009,0.98448789334632,0.485971907093514,2.08770313046626,"Superficial keratitis"
"689","370.3",11,9,1.30312883399742,0.556203871685298,0.539537877214801,3.14740601116202,"Keratoconjunctivitis"
"690","370.31",37,66,0.583870352713038,0.00881812010661127,0.390335372319692,0.873363299747377,"Keratoconjunctivitis sicca"
"691","371",2,0,217732777.421877,0.99853488239929,0,Inf,"Inflammation of the eye"
"692","371.1",27,20,1.38724319464973,0.267305562826778,0.778015262299136,2.47352947217901,"Uveitis"
"693","371.2",0,7,4.77998892085972e-09,0.997268118753473,0,Inf,"Conjunctivitis, noninfectious"
"694","371.21",18,23,0.814577129420455,0.514753226691526,0.439504258727573,1.50973713359661,"Allergic conjunctivitis"
"695","371.3",104,146,0.768650634299546,0.040565123627868,0.5975404081142,0.988759571045072,"Inflammation of eyelids"
"696","371.33",1,1,1.13670502014474,0.927927625931348,0.0707697745671843,18.2577705061871,"Noninfectious dermatoses of eyelid"
"697","371.9",1,0,264736188.613072,0.998960537450619,0,Inf,"Chronic inflammatory disorders of orbit"
"698","372",17,35,0.514986235146552,0.0248570054219321,0.288421775710918,0.9195242687093,"Disorders of conjunctiva"
"699","374",27,43,0.657916243143904,0.0882607691395499,0.406543505602647,1.0647170032908,"Other disorders of eyelids"
"700","374.1",52,74,0.749521035505611,0.11148252671525,0.525513513457414,1.06901491261257,"Ectropion or entropion"
"701","374.2",0,0,NA,NA,NA,NA,"Lagophthalmos"
"702","374.3",23,34,0.704293905693894,0.194310512960451,0.414812941802377,1.19579177892158,"Ptosis of eyelid"
"703","374.6",3,5,0.634292683381214,0.53311489604803,0.151547518768855,2.65479244701183,"Dermatochalasis"
"704","375",1,4,0.262354405875511,0.231432916939559,0.0293170515658542,2.34777477972782,"Disorders of lacrimal system"
"705","375.1",249,365,0.723758298179791,8.46421268739978e-05,0.616006927705655,0.850357440191656,"Dry eyes"
"706","375.2",2,11,0.191477621433636,0.0315637167351284,0.0424283450314046,0.864131737468076,"Epiphora"
"707","376",2,0,231583728.51803,0.998531231134378,0,Inf,"Disorders of the orbit"
"708","377",3,8,0.388850057356717,0.162984890060927,0.103150599203667,1.46586028848727,"Disorders of optic nerve and visual pathways"
"709","377.1",52,51,1.05754385734812,0.776537967733672,0.718637731678154,1.55627649497762,"Optic atrophy"
"710","377.3",18,18,1.04931821933113,0.885210707564325,0.545839994761414,2.0172005276043,"Optic neuritis/neuropathy"
"711","378",7,1,7.21293784883687,0.0645792989766243,0.887336563494466,58.6321747030184,"Disorders of binocular eye movements"
"712","378.1",23,18,1.36933085656749,0.318280899253335,0.738617900529509,2.53861569480464,"Strabismus (not specified as paralytic)"
"713","378.2",6,1,6.10881225932897,0.093862945966526,0.735337042363003,50.7489560158807,"Nystagmus and other irregular eye movements"
"714","378.5",4,12,0.361847471227934,0.0786458385823643,0.116546860999567,1.12344160375574,"Paralytic strabismus"
"715","379",1,0,217531206.509067,0.99896399319415,0,Inf,"Other disorders of eye"
"716","379.1",6,3,2.05063275145786,0.309862225240096,0.512785621329345,8.20049257709366,"Scleritis and episcleritis"
"717","379.2",234,509,0.48196783582469,2.53308606006444e-20,0.412818797817544,0.562699654176609,"Disorders of vitreous body"
"718","379.3",28,34,0.848779448012932,0.520624656629974,0.514685543712662,1.39974118210582,"Aphakia and other disorders of lens"
"719","379.4",4,1,4.14883405930833,0.20322601785457,0.463557082077783,37.1320484944907,"Anomalies of pupillary function"
"720","379.5",3,7,0.459719077096612,0.260690754905074,0.118676528841697,1.78082079000196,"Disorders of iris and ciliary body"
"721","379.51",1,0,217441854.387201,0.998964013390937,0,Inf,"Pigmentary iris degeneration"
"722","379.9",11,7,1.65422362893205,0.29835705329506,0.640650449745438,4.27137109730343,"Pain, swelling or discharge of eye"
"723","380",6,3,2.05550576710717,0.308311362017366,0.51393719120337,8.22105119249667,"Other disorders of external ear"
"724","380.1",31,37,0.889054400236823,0.629465587418161,0.551392807892412,1.433492993138,"Otitis externa"
"725","380.4",318,332,1.02008886974334,0.800005638643064,0.874601127393936,1.18977813952159,"Impacted cerumen"
"726","381",0,0,NA,NA,NA,NA,"Eustachian tube disorders"
"727","381.1",16,21,0.812199959317771,0.531099875766623,0.423615506319852,1.55723471892387,"Otitis media"
"728","381.11",17,19,0.941602709997721,0.85706690619442,0.489208058352542,1.81234885308476,"Suppurative and unspecified otitis media"
"729","381.2",20,35,0.613684426782785,0.0819066540578611,0.354034688746761,1.06376179410233,"Eustachian tube disorders"
"730","381.3",10,13,0.793185653458734,0.581805976463296,0.347758253034943,1.8091403305662,"Mastoiditis"
"731","381.9",4,3,1.35879614822684,0.688128043224779,0.304074858839798,6.07194879405937,"Otorrhea"
"732","382",18,12,1.66969995366525,0.169693029178556,0.803276726821971,3.47065692578891,"Otalgia"
"733","383",1,0,220046281.414076,0.998963443021193,0,Inf,"Otosclerosis"
"734","384",0,0,NA,NA,NA,NA,"Other disorders of tympanic membrane"
"735","384.1",0,0,NA,NA,NA,NA,"Myringitis"
"736","384.4",12,21,0.614776264855246,0.179220008202028,0.302279899447949,1.25033075808088,"Perforation of tympanic membrane"
"737","385",0,0,NA,NA,NA,NA,"Other disorders of middle ear and mastoid"
"738","385.3",3,4,0.801760546319082,0.7725755486574,0.179186033206905,3.58744463577478,"Cholesteatoma"
