"","Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"481","292.6",42,0,225126097.69948,0.993276730254117,0,Inf,"Hallucinations"
"482","293",0,0,NA,NA,NA,NA,"Symptoms involving head and neck"
"483","293.1",25,1,25.5005140914033,0.00149480727956672,3.45508472086865,188.208472862677,"Swelling, mass, or lump in head and neck"
"484","295",4,0,219045781.500214,0.997927362377221,0,Inf,"Schizophrenia and other psychotic disorders"
"485","295.1",0,0,NA,NA,NA,NA,"Schizophrenia"
"486","295.2",161,1,164.634154348697,3.62049233271094e-07,23.0499952086376,1175.89633024971,"Paranoid disorders"
"487","295.3",159,0,221859470.295354,0.986925821316252,0,Inf,"Psychosis"
"488","296",351,14,25.9137994611201,7.16919444969777e-33,15.1891188514208,44.2109255368908,"Mood disorders"
"489","296.1",2618,51,58.7046060950689,2.05052526139083e-182,44.4951779003117,77.4517810558763,"Bipolar"
"490","296.2",1449,88,18.0791257736483,3.81109726593328e-153,14.5782751201006,22.4206763863802,"Depression"
"491","296.22",2557,140,21.4730782223112,3.44150376110155e-273,18.1123635082308,25.4573671808189,"Major depressive disorder"
"492","297",10,0,225430459.627353,0.996718819337778,0,Inf,"Suicidal ideation or attempt"
"493","297.1",316,2,163.739941680219,6.60976626076185e-13,40.7714730787077,657.586456336382,"Suicidal ideation"
"494","297.2",28,0,221604993.687066,0.994513537374106,0,Inf,"Suicide or self-inflicted injury"
"495","300",66,0,223788611.294359,0.991573381221128,0,Inf,"Anxiety, phobic and dissociative disorders"
"496","300.1",1663,133,14.3299222018789,1.32734412173847e-191,12.0085838955982,17.099990481573,"Anxiety disorder"
"497","300.11",776,94,8.72118120665119,1.78486012364372e-87,7.04028941025911,10.8033913390567,"Generalized anxiety disorder"
"498","300.12",349,32,11.2105901198702,4.07574743999338e-39,7.80536472701536,16.1014039998344,"Agorophobia, social phobia, and panic disorder"
"499","300.13",6,0,221902075.95629,0.997459922100403,0,Inf,"Phobia"
"500","300.2",4,0,218131249.093318,0.99792778196033,0,Inf,"Generalized anxiety & phobic disorders"
"501","300.3",160,12,13.5108393526456,3.37064938899641e-18,7.51462127119461,24.2916806350212,"Obsessive-compulsive disorder"
"502","300.4",263,46,5.89732529162796,1.23331826063553e-28,4.31118390005879,8.06702901140462,"Dysthymic disorder"
"503","300.8",20,4,5.09672514775872,0.00294858218701422,1.7418620648966,14.9131253015366,"Acute reaction to stress"
"504","300.9",515,17,31.1240298149164,3.30479745983615e-44,19.1983640215826,50.4576968553569,"Posttraumatic stress disorder"
"505","301",58,1,59.7807233183958,4.99665265119766e-05,8.28009056923099,431.605771771467,"Personality disorders"
"506","301.1",12,3,4.01285986290564,0.0313510690590839,1.13240036709328,14.2202746901729,"Schizoid personality disorder"
"507","301.2",98,0,221044346.321656,0.989737053941116,0,Inf,"Antisocial/borderline personality disorder"
"508","302",12,4,3.03215821095328,0.054712514739759,0.977839320354875,9.40234578919849,"Sexual and gender identity disorders"
"509","302.1",14,12,1.18899439510673,0.659956058936483,0.549887915232079,2.57090150998966,"Decreased libido"
"510","303",2,0,217988308.554128,0.998534760495512,0,Inf,"Psychogenic and somatoform disorders"
"511","303.1",35,1,35.2244336748141,0.000444905096153678,4.82574036633462,257.113030026892,"Dissociative disorder"
"512","303.3",3,1,3.04571902391708,0.334794211157821,0.316799275099848,29.2816464612386,"Psychogenic disorder"
"513","303.31",1,0,218173265.414229,0.998963876831866,0,Inf,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",43,1,43.4322052754035,0.000192945376255447,5.9808712416589,315.398272068732,"Somatoform disorder"
"515","304",330,103,3.31591457633083,2.51325510359216e-26,2.65758333229612,4.13732632346979,"Adjustment reaction"
"516","305",0,0,NA,NA,NA,NA,"Misc. neuroses"
"517","305.1",12,1,12.3644990635138,0.0157008232947097,1.6072410307744,95.1200437049397,"Tension headache"
"518","305.2",48,5,9.69786910691043,1.33518174959329e-06,3.86065813095566,24.3607856548249,"Eating disorder"
"519","305.21",31,2,15.6275002750083,0.000164562186468793,3.74003118934838,65.2985904344648,"Anorexia nervosa"
"520","306",122,81,1.55060206432273,0.00221286387944605,1.17080749388612,2.05359700415086,"Random mental disorder. Ignored for now"
"521","306.1",15,0,219402024.886253,0.995986162587289,0,Inf,"Mental disorders durring/after pregnancy"
"522","306.9",2,1,2.00742526807124,0.569373524287228,0.182023708082091,22.138633749146,"Tension headache"
"523","312",6,0,220277543.641037,0.997460804261119,0,Inf,"Conduct disorders"
"524","312.3",28,1,28.216051866284,0.00103153698239511,3.83903956920077,207.381447513075,"Impulse control disorder"
"525","313",6,1,6.09279619126149,0.0943213343105849,0.73349932689577,50.6096789282065,"Pervasive developmental disorders"
"526","313.1",365,74,5.0652020763345,4.34891374285884e-37,3.94514651838657,6.50324948757438,"Attention deficit hyperactivity disorder"
"527","313.2",7,0,224972986.959111,0.997254999336525,0,Inf,"Tics and stuttering"
"528","313.3",30,0,225771996.406272,0.994317678457765,0,Inf,"Autism"
"529","315",25,0,222140588.556095,0.994815424083517,0,Inf,"Develomental delays and disorders"
"530","315.1",3,0,220762036.157467,0.998204404974558,0,Inf,"Learning disorder"
"531","315.2",4,1,4.21533776180802,0.198410839754517,0.470551997824182,37.7621868109971,"Speech and language disorder"
"532","315.3",54,1,54.6836923083629,7.34022202536786e-05,7.56487967381057,395.288006341736,"Mental retardation"
"533","316",989,23,45.289366841477,4.81258118755294e-73,29.9537224809172,68.4765224158233,"Substance addiction and disorders"
"534","316.1",0,1,4.6726294283609e-09,0.998965011098566,0,Inf,"Polyneuropathy due to drugs"
"535","317",608,12,52.3164927151733,5.63995927242501e-42,29.5460586044308,92.6355507061213,"Alcohol-related disorders"
"536","317.1",557,7,82.2268094216131,4.43900958742959e-31,39.018487308733,173.283196095227,"Alcoholism"
"537","317.11",131,1,132.89558836477,1.11046916336733e-06,18.5806650752851,950.516966710217,"Alcoholic liver damage"
"538","318",987,124,8.59659806848721,7.85047774720876e-113,7.13187588061095,10.3621402823386,"Tobacco use disorder"
"539","320",31,0,218870825.108212,0.994230373693108,0,Inf,"Meningitis"
"540","323",35,2,17.5800920542703,8.04471737711479e-05,4.22827446565797,73.0935607768135,"Encephalitis"
"541","323.2",1,0,218323045.16881,0.998963842256021,0,Inf,"Acute (transverse) myelitis"
"542","323.8",1,0,218227864.435586,0.998963910678041,0,Inf,"Encephalitis, non-infectious"
"543","324",16,1,16.2764279960399,0.00680356851179603,2.15835764307912,122.74245149304,"CNS infection and poliomyelitis"
"544","324.1",0,0,NA,NA,NA,NA,"Jakob-Creutzfeldt disease"
"545","325",2,0,218603997.412072,0.998534627035017,0,Inf,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",39,5,8.01763358589205,1.17687684330846e-05,3.15989063198182,20.3432510185669,"Sleep disorders"
"547","327.1",22,10,2.23693802615397,0.0347889158185206,1.05922210873722,4.72411941893768,"Hypersomnia"
"548","327.3",202,67,3.11170215292086,8.28398894100159e-16,2.36028754673016,4.10233503197788,"Sleep apnea"
"549","327.31",18,3,6.11565167642255,0.00369166077296926,1.80112258633633,20.7654913169502,"Central/nonobstroctive sleep apnea"
"550","327.32",624,229,2.81409554541633,7.08425772421887e-41,2.41856694243234,3.27430826899827,"Obstructive sleep apnea"
"551","327.4",433,81,5.67369164022095,1.37770046953391e-46,4.4747875486266,7.19381120969488,"Insomnia"
"552","327.41",4,1,4.06692952570248,0.209575161689765,0.454526049620433,36.3893681799818,"Organic or persistent insomnia"
"553","327.5",12,1,12.2866832961586,0.0159537115847313,1.59745148297472,94.5021417107352,"Parasomnia"
"554","327.6",5,1,5.06924712436991,0.138415649407966,0.592200200340387,43.3928701698551,"Circadian rhythm sleep disorder"
"555","327.7",8,3,2.71727863352135,0.139843027873094,0.720773785251174,10.243995166415,"Sleep related movement disorders"
"556","327.71",46,10,4.68498189013932,9.60692414021319e-06,2.36421845877182,9.28385244159528,"Restless legs syndrome"
"557","327.72",0,2,4.61368034197499e-09,0.99853529523213,0,Inf,"Sleep related leg cramps"
"558","331",54,2,27.3248810263093,4.35734792751364e-06,6.66213577839974,112.073537366617,"Other cerebral degenerations"
"559","331.1",5,0,219652952.090057,0.997682422101306,0,Inf,"Hydrocephalus"
"560","331.9",0,0,NA,NA,NA,NA,"Cerebral degeneration, unspecified"
"561","332",65,6,10.8864438638748,2.19869612879942e-08,4.71733525294286,25.1232218289684,"Parkinson's disease"
"562","333",5,2,2.61798198525795,0.250137759622617,0.507724800195606,13.4991035941019,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",30,6,5.09252730519317,0.000273350436707337,2.11940349927056,12.2363836631692,"Essential tremor"
"564","333.2",5,0,218525518.560498,0.997682969384295,0,Inf,"Myoclonus"
"565","333.3",7,1,6.99087397204954,0.0689096204284066,0.860119311040013,56.8203948752014,"Tics and choreas"
"566","333.4",42,4,10.7558249391308,5.65615079614367e-06,3.85620366255092,30.000430538645,"Torsion dystonia"
"567","333.8",3,0,231661282.420454,0.998201595893124,0,Inf,"Other degenerative diseases of the basal ganglia"
"568","334",15,2,7.49471871713802,0.00745719821892406,1.7139338266758,32.7730322925962,"Degenerative disease of the spinal cord"
"569","334.1",4,1,3.99946017108261,0.215042718348504,0.447021713529047,35.7827845403683,"Spinocerebellar disease"
"570","334.2",4,0,220810235.294561,0.997926613717322,0,Inf,"Anterior horn cell disease"
"571","334.21",4,0,219746616.925507,0.997926969465306,0,Inf,"Amyotrophic Lateral Sclerosis"
"572","335",123,37,3.35400020482325,1.09014640134013e-10,2.32250307400858,4.84361786205878,"Multiple sclerosis"
"573","337",11,3,3.78974948154821,0.0408491290720237,1.05700191482715,13.5876774974845,"Disorders of the autonomic nervous system"
"574","337.1",10,0,226811299.577566,0.996718317364916,0,Inf,"Peripheral autonomic neuropathy"
"575","338",356,25,14.8236395707475,8.24015261308251e-39,9.88150670777442,22.2375288123365,"Pain NEC"
"576","338.1",9,1,9.16266812630021,0.0356062226031557,1.1607742119567,72.3262856186279,"Acute pain"
"577","338.2",76,10,7.74524862190391,1.16384748636922e-09,4.00577077233523,14.9756138392644,"Chronic pain"
"578","339",681,99,7.39608396561483,3.5149881599507e-77,5.98973443743121,9.13263494364278,"Other headache syndromes"
"579","340",449,101,4.61604367541881,7.66074794002789e-44,3.71974308518523,5.72831475868257,"Migraine"
"580","340.1",51,13,4.03924736815209,7.03736569043158e-06,2.19679822995501,7.42695395446389,"Migrain with aura"
"581","341",8,1,8.24977484159515,0.0467022798149955,1.03127399281393,65.9948620941283,"Other demyelinating diseases of central nervous system"
"582","342",59,3,20.0686317601083,4.03715628707079e-07,6.29087534181736,64.0212941505334,"Hemiplegia"
"583","343",20,1,20.7122514165938,0.00310232526439845,2.77923295702895,154.35818636909,"Infantile cerebral palsy"
"584","344",54,6,9.14373427388871,2.71102137007704e-07,3.93378137254591,21.2538187950635,"Other paralytic syndromes"
"585","345",287,12,24.7138780081542,1.36231260853352e-27,13.8714363973594,44.0311838446808,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",87,1,89.7977758977807,7.75449010410539e-06,12.5075045066131,644.704189546725,"Epilepsy"
"587","345.11",71,3,24.1416683724951,6.60161447312129e-08,7.60396606230945,76.6468638907258,"Generalized convulsive epilepsy"
"588","345.12",105,9,11.927174608015,9.58248839942659e-13,6.03771692410625,23.5614713174279,"Partial epilepsy"
"589","345.3",515,14,37.9043075067358,4.63475761710964e-41,22.2904803911282,64.4551621299747,"Convulsions"
"590","346",20,1,20.1477352596525,0.00338189802247299,2.70396796601195,150.124277060777,"Abnormal findings on study of brain, nervous system"
"591","346.1",1,0,229359340.970357,0.998961661191123,0,Inf,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",1,0,223344348.568311,0.998962758818325,0,Inf,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",16,4,4.06506154356669,0.0121217661571766,1.35894026692574,12.1600086149245,"Cataplexy and narcolepsy"
"595","348",290,2,147.87237709301,1.89989332794459e-12,36.8063390871582,594.088965364298,"Other conditions of brain"
"596","348.1",177,0,223287717.185225,0.986201563751728,0,Inf,"Coma; stupor; and brain damage"
"597","348.2",49,1,49.4517212040867,0.000112578772357549,6.82855211306111,358.12463455748,"Cerebral edema and compression of brain"
"598","348.4",1,0,220016032.026171,0.998963469712019,0,Inf,"Cerebral cysts"
"599","348.7",1,0,222048295.995701,0.998962965745077,0,Inf,"Coma"
"600","348.8",25,0,222317058.116775,0.994815301363162,0,Inf,"Encephalopathy, not elsewhere classified"
"601","348.9",45,2,23.1540701265608,1.37466224142525e-05,5.61656530617244,95.4517457202051,"Other conditions of brain, NOS"
"602","349",47,1,48.0476419601765,0.000127359979923538,6.62875730410931,348.266770379747,"Other disorders of the nervous system"
"603","350",0,0,NA,NA,NA,NA,"Abnormal movement"
"604","350.1",65,3,22.3957340983512,1.40771918507768e-07,7.03843580578887,71.2614165481951,"Abnormal involuntary movements"
"605","350.2",263,19,14.3749036037039,3.29618463249465e-29,9.02334850380179,22.9003516298542,"Abnormality of gait"
"606","350.3",64,3,21.7331438031696,1.87035364224493e-07,6.82776846455539,69.177732376431,"Lack of coordination"
"607","350.5",0,0,NA,NA,NA,NA,"Abnormal reflex"
"608","350.6",1,2,0.506233780487197,0.578328545891833,0.0459020427367091,5.58303346054383,"Disturbances of sensation of smell and taste"
"609","351",164,49,3.52957707243226,9.76430653172848e-15,2.56487626532362,4.85712097642558,"Other peripheral nerve disorders"
"610","352",3,0,221090649.926555,0.998204200448926,0,Inf,"Disorders of other cranial nerves"
"611","352.1",19,3,6.37699666562342,0.00286251511568253,1.88709186818141,21.5496061209581,"Trigeminal nerve disorders"
"612","352.2",6,1,6.06002732272997,0.0953083977008258,0.729553732366154,50.3375276185997,"Facial nerve disorders"
"613","353",2,1,2.00776149217555,0.569280773870726,0.182054143425294,22.1423480598626,"Nerve root and plexus disorders"
"614","353.1",8,8,1.00514735425845,0.991807729658099,0.377226881520727,2.67828527940486,"Nerve plexus lesions"
"615","353.2",7,8,0.881458532963562,0.807398326051563,0.31962290979925,2.43089316038789,"Nerve root lesions"
"616","355",39,8,4.93022938345429,3.95067758740132e-05,2.30400052896983,10.5499809864819,"Complex regional/central pain syndrome"
"617","355.1",276,24,11.8705794759266,3.09564854322867e-31,7.82183174447073,18.0150457971561,"Chronic pain syndrome"
"618","356",91,21,4.41276571303763,8.71740931607444e-10,2.74548158522994,7.09256304719656,"Hereditary and idiopathic peripheral neuropathy"
"619","357",35,6,6.01565795518419,4.90718031062793e-05,2.52979190630772,14.3047894743992,"Inflammatory and toxic neuropathy"
"620","358",3,0,221032643.109178,0.998204254226814,0,Inf,"Myoneural disorders"
"621","358.1",9,2,4.5589103584063,0.0523179466744964,0.984904695911538,21.1022079011907,"Myasthenia gravis"
"622","359",22,4,5.57089322589964,0.00157939440370774,1.91966333093934,16.1668198971058,"Muscular dystrophies and other myopathies"
"623","359.1",2,0,218207188.873764,0.998534657100442,0,Inf,"Muscular dystrophies"
"624","359.2",2,0,218827689.894068,0.998534517980368,0,Inf,"Myopathy"
"625","360",2,2,1.01332875806804,0.989435778508287,0.142740254973466,7.19373222444222,"Disorders of the globe"
"626","360.2",1,6,0.175310091792057,0.107055097371973,0.021093028448432,1.45705147837243,"progressive myopia"
"627","360.3",0,1,5.00030864476445e-09,0.998970342788429,0,Inf,"Hypotony of eye"
"628","361",4,9,0.465484654399812,0.203333359512696,0.143298500012112,1.51206023415038,"Retinal detachments and defects"
"629","361.1",5,8,0.629704498069202,0.417208749055001,0.206000932595215,1.9248832997652,"Retinal detachment with retinal defect"
"630","361.2",1,0,218322668.062321,0.998963842788287,0,Inf,"Retinoschisis and retinal cysts"
"631","362",9,3,3.0521263475664,0.0941931464719155,0.826245422203971,11.2744651784701,"Retinal disorders"
"632","362.1",0,0,NA,NA,NA,NA,"Retinopathy of prematurity"
"633","362.2",0,0,NA,NA,NA,NA,"Macular degeneration"
"634","362.21",4,5,0.843599945199307,0.799979747871395,0.226343125936755,3.14416823835475,"Macular degeneration, dry"
"635","362.22",1,1,0.999357268828938,0.999637261219114,0.0625086232764768,15.9772347943723,"Macular degeneration, wet"
"636","362.23",5,2,2.5563626131181,0.261976628342169,0.495903687977381,13.1779415402252,"Cystoid macular degeneration of retina"
"637","362.26",8,7,1.17388252756692,0.756789827688706,0.425596029364795,3.23781260502729,"Macular puckering of retina"
"638","362.27",4,3,1.40887462130767,0.653592731414039,0.315279004292323,6.29578142388584,"Retinal drusen"
"639","362.29",3,0,220334819.861365,0.998204451497026,0,Inf,"Age-related macular degeneration"
"640","362.3",2,1,2.00413142235902,0.570282576808399,0.181726438998565,22.1021375877975,"Other nondiabetic retinopathy"
"641","362.31",0,0,NA,NA,NA,NA,"Separation of retinal layers"
"642","362.4",5,8,0.635059982325282,0.425809619627767,0.207742555346902,1.94135082471441,"Retinal vascular changes and abnomalities"
"643","362.5",0,0,NA,NA,NA,NA,"Toxic maculopathy of retina"
"644","362.6",3,11,0.279895057718562,0.0506077088906756,0.0780777197686057,1.00337514424669,"Peripheral retinal degenerations"
"645","362.7",1,1,1.04968536993313,0.972656125496231,0.0655994643815208,16.7964690907146,"Hereditary retinal dystrophies"
"646","362.8",1,0,219282170.915469,0.998963611023135,0,Inf,"Retinal hemorrhage/ischemia"
"647","362.9",6,3,2.0179939297706,0.320766123766697,0.504667276382309,8.06927591934063,"Retinal edema and hypertensive retinopathy"
"648","363",0,0,NA,NA,NA,NA,"Disorders of choroid"
"649","363.3",7,2,3.64206354592319,0.106999684752695,0.756405885888428,17.5363876987324,"Chorioretinal scars"
"650","363.4",1,1,1.07061892076707,0.96152117210318,0.0669428284526445,17.12244462923,"Choroidal degenerations"
"651","364",1,0,218189202.725487,0.99896386872651,0,Inf,"Disorders of cornea"
"652","364.1",2,1,2.0098327029423,0.568711430989125,0.182239914294484,22.1654378485328,"Corneal opacity"
"653","364.2",2,1,2.15120130912193,0.531835250925827,0.194875726850462,23.746759779472,"Corneal edema"
"654","364.4",1,1,1.04523723129727,0.975044294270952,0.0653627099213607,16.7147425650561,"Corneal degenerations"
"655","364.41",8,1,8.29886508977611,0.0460650182456407,1.03764278735962,66.3727080429612,"Keratoconus"
"656","364.5",2,1,2.06471819865926,0.553920000228349,0.187177179025378,22.7755395292967,"Corneal dystrophy"
"657","364.51",0,1,5.22916900787297e-09,0.998974968001949,0,Inf,"Fuchs' dystrophy"
"658","364.9",4,2,2.06375173872849,0.402910101149258,0.37786895859754,11.2712916533615,"Cornea replaced by transplant"
"659","365",51,46,1.15918294228881,0.467748540939548,0.778032237647626,1.72705580652547,"Glaucoma"
"660","365.1",54,40,1.39348022943764,0.111787815178961,0.925749872360512,2.09752894146485,"Open-angle glaucoma"
"661","365.11",53,41,1.32082131207965,0.181035681495997,0.878556306345627,1.98572240144786,"Primary open angle glaucoma"
"662","365.2",7,12,0.610193407294395,0.299306096809342,0.24007917670766,1.55088833363891,"Primary angle-closure glaucoma"
"663","365.5",0,0,NA,NA,NA,NA,"Pseudoexfoliation glaucoma"
"664","366",26,12,2.23497881778359,0.0212237097697776,1.12759066333242,4.42991457660618,"Cataract"
"665","366.1",0,1,4.60082343069771e-09,0.998964100635583,0,Inf,"Nonsenile Cataract"
"666","366.2",96,49,2.0638476698742,3.70647253223203e-05,1.46272538651294,2.91200743743123,"Senile cataract"
"667","366.3",0,0,NA,NA,NA,NA,"Traumatic cataract"
"668","367",3,1,3.06662388258114,0.33183451211029,0.318973305948218,29.4826615953365,"Disorders of refraction and accommodation"
"669","367.1",31,28,1.15979101617857,0.569730777112322,0.695670322368794,1.93355265843214,"Myopia"
"670","367.2",7,14,0.522316613727482,0.160731006454419,0.210758606058787,1.29444130456835,"Astigmatism"
"671","367.4",20,28,0.764102305852753,0.358246271661995,0.430396748177999,1.35654448199509,"Presbyopia"
"672","367.8",20,22,0.947640787535028,0.861829080884553,0.517160216407237,1.73645039527337,"Hypermetropia"
"673","367.9",21,3,7.07940788506658,0.00151941415182186,2.11161066799419,23.7344964972874,"Blindness and low vision"
"674","368",25,4,6.44756397475598,0.000539230232009754,2.24370095927104,18.5279063311883,"Visual disturbances"
"675","368.1",1,2,0.535370891398469,0.609978554283084,0.0485366326105073,5.90527146077173,"Amblyopia"
"676","368.2",14,2,7.16734873326577,0.00918369777202629,1.62867192085895,31.5415813377282,"Diplopia and disorders of binocular vision"
"677","368.3",0,0,NA,NA,NA,NA,"Anisometropia"
"678","368.4",22,0,220414097.600794,0.995137944800088,0,Inf,"Visual field defects"
"679","368.5",0,0,NA,NA,NA,NA,"Color vision deficiencies"
"680","368.7",1,0,237613476.901397,0.998960668811604,0,Inf,"Disorders of accommodation"
"681","368.9",10,1,10.1942879387448,0.0268484413503694,1.30492154782406,79.639658607316,"Subjective visual disturbances"
"682","368.91",0,0,NA,NA,NA,NA,"Psychophysical visual disturbances"
"683","369",1,0,218134842.996265,0.998963885864614,0,Inf,"Infection of the eye"
"684","369.2",3,2,1.52282161886965,0.645021557252233,0.254439177441866,9.11410619312601,"Eye infection, viral"
"685","369.5",10,11,0.944593475922477,0.896236206672089,0.401066296537326,2.22471158124918,"Conjunctivitis, infectious"
"686","370",1,2,0.510554496723576,0.583090346343081,0.0462913064525304,5.63099022474047,"Keratitis"
"687","370.1",0,1,4.56684523980471e-09,0.99896365525112,0,Inf,"Corneal ulcer"
"688","370.2",2,3,0.733150808932248,0.734146387043439,0.122237948754584,4.39724417919646,"Superficial keratitis"
"689","370.3",1,1,1.00105781107319,0.999403509968931,0.0626148640735866,16.004454468398,"Keratoconjunctivitis"
"690","370.31",10,5,2.09848374981868,0.17618028213369,0.716896920166308,6.14263211959608,"Keratoconjunctivitis sicca"
"691","371",1,1,1.00624961147982,0.996485028172277,0.0629392341365324,16.087553248691,"Inflammation of the eye"
"692","371.1",12,10,1.22883534148047,0.630381665247462,0.530849396221128,2.84456628795412,"Uveitis"
"693","371.2",1,2,0.507117318851595,0.579303097118722,0.0459819374193202,5.59280425124446,"Conjunctivitis, noninfectious"
"694","371.21",7,10,0.72127403574677,0.507384146074428,0.274512881851993,1.89512503432507,"Allergic conjunctivitis"
"695","371.3",14,12,1.25382694637525,0.565579664375669,0.579606455009655,2.71232661035582,"Inflammation of eyelids"
"696","371.33",0,1,4.94313479578122e-09,0.998969283657515,0,Inf,"Noninfectious dermatoses of eyelid"
"697","371.9",0,0,NA,NA,NA,NA,"Chronic inflammatory disorders of orbit"
"698","372",10,13,0.799466187448089,0.594752339105335,0.350490445575106,1.82357662795639,"Disorders of conjunctiva"
"699","374",1,1,1.06580059541869,0.964077875381915,0.0665648125887779,17.0650357901908,"Other disorders of eyelids"
"700","374.1",0,3,4.56490349356722e-09,0.998205061112868,0,Inf,"Ectropion or entropion"
"701","374.2",0,0,NA,NA,NA,NA,"Lagophthalmos"
"702","374.3",3,2,1.55441892591827,0.629019633292958,0.259643306825879,9.30591366590958,"Ptosis of eyelid"
"703","374.6",0,0,NA,NA,NA,NA,"Dermatochalasis"
"704","375",0,1,4.70754109999513e-09,0.998965545686109,0,Inf,"Disorders of lacrimal system"
"705","375.1",41,28,1.52422475702109,0.0856688508887981,0.942550104036969,2.46486749082666,"Dry eyes"
"706","375.2",0,0,NA,NA,NA,NA,"Epiphora"
"707","376",0,0,NA,NA,NA,NA,"Disorders of the orbit"
"708","377",7,0,222250062.559195,0.997256203652786,0,Inf,"Disorders of optic nerve and visual pathways"
"709","377.1",10,3,3.42864995532277,0.0612592780616341,0.943498034911079,12.4596343406722,"Optic atrophy"
"710","377.3",15,3,5.24292191669614,0.00881815700120734,1.51731589642806,18.1163528895224,"Optic neuritis/neuropathy"
"711","378",1,1,1.05001942336939,0.972476611900758,0.065621373052273,16.8015501378602,"Disorders of binocular eye movements"
"712","378.1",3,5,0.634040849807632,0.532878946594614,0.151423195877243,2.65486273021662,"Strabismus (not specified as paralytic)"
"713","378.2",2,0,222469617.140386,0.998533316955714,0,Inf,"Nystagmus and other irregular eye movements"
"714","378.5",1,0,221646640.334526,0.998963057542832,0,Inf,"Paralytic strabismus"
"715","379",1,0,223115580.138818,0.99896278824404,0,Inf,"Other disorders of eye"
"716","379.1",2,1,2.06015999084872,0.55509993345965,0.186796881746843,22.7212528828283,"Scleritis and episcleritis"
"717","379.2",25,33,0.790158329247449,0.374516341312055,0.469854814787982,1.32881512677667,"Disorders of vitreous body"
"718","379.3",1,0,219265198.991012,0.998963633425052,0,Inf,"Aphakia and other disorders of lens"
"719","379.4",0,0,NA,NA,NA,NA,"Anomalies of pupillary function"
"720","379.5",0,0,NA,NA,NA,NA,"Disorders of iris and ciliary body"
"721","379.51",0,1,4.5588927725896e-09,0.998963566720992,0,Inf,"Pigmentary iris degeneration"
"722","379.9",1,1,1.10992813836563,0.941293686128818,0.0691536779311314,17.8145329242307,"Pain, swelling or discharge of eye"
"723","380",0,1,4.7197447835e-09,0.998965714568367,0,Inf,"Other disorders of external ear"
"724","380.1",17,7,2.53572115939535,0.0383439098794375,1.05122381940572,6.11656783218652,"Otitis externa"
"725","380.4",34,22,1.60531401711799,0.0837707042656858,0.938792715644558,2.74505015922087,"Impacted cerumen"
"726","381",0,0,NA,NA,NA,NA,"Eustachian tube disorders"
"727","381.1",9,7,1.32432489050624,0.577288553947291,0.493163724814702,3.5562964739009,"Otitis media"
"728","381.11",25,6,4.42793613062643,0.00106771239961879,1.81603986201213,10.7963590376167,"Suppurative and unspecified otitis media"
"729","381.2",10,9,1.15939429411821,0.747629013622317,0.47095920451891,2.85416468419375,"Eustachian tube disorders"
"730","381.3",4,1,4.07717782578767,0.20878147321992,0.455621909100588,36.4850300019807,"Mastoiditis"
"731","381.9",0,0,NA,NA,NA,NA,"Otorrhea"
"732","382",10,1,10.4516956056616,0.0252743966606635,1.33749370343421,81.6736114367656,"Otalgia"
"733","383",1,1,1.03102440361936,0.982765924211159,0.0644665897110897,16.489336966987,"Otosclerosis"
"734","384",0,0,NA,NA,NA,NA,"Other disorders of tympanic membrane"
"735","384.1",0,0,NA,NA,NA,NA,"Myringitis"
"736","384.4",7,1,7.13422528463526,0.0660671836414711,0.877725053929602,57.9876012243935,"Perforation of tympanic membrane"
"737","385",0,0,NA,NA,NA,NA,"Other disorders of middle ear and mastoid"
"738","385.3",0,0,NA,NA,NA,NA,"Cholesteatoma"
"739","385.5",0,0,NA,NA,NA,NA,"Tympanosclerosis and middle ear disease related to otitis media"
"740","386",0,0,NA,NA,NA,NA,"Vertiginous syndromes and other disorders of vestibular system"
"741","386.1",4,7,0.587025593262073,0.39547139023477,0.171811409426597,2.00568197592205,"Meniere's disease"
"742","386.2",8,7,1.17520016644654,0.755150435751612,0.426058745385658,3.24156104333884,"Peripheral or central vertigo"
"743","386.21",2,1,2.0090038159282,0.568939172243203,0.182165573304255,22.1561970201305,"Central origin vertigo"
"744","386.3",1,1,1.00366530144961,0.997935868973838,0.0627771674395795,16.0463442111092,"Labyrinthitis"
"745","386.9",260,34,8.08741939253165,2.12571800152292e-30,5.65631231144598,11.5634266336995,"Light-headedness and vertigo"
"746","388",1,0,220231941.966194,0.998963409231406,0,Inf,"Other disorders of ear"
"747","389",24,5,4.95005738652969,0.00114299047030574,1.88828292677073,12.9763754056927,"Hearing loss"
"748","389.1",22,15,1.53810354643868,0.198675395315623,0.797732864300269,2.96560744258966,"Sensorineural hearing loss"
"749","389.2",4,3,1.42683288682361,0.641838858496065,0.319061937769511,6.38074256413529,"Conductive hearing loss"
"750","389.3",1,1,0.999543137769702,0.999742184208916,0.0625202508788084,15.9802059367799,"Degenerative and vascular disorders of ear"
