"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"264.3",1,1,1,1,0.0127452857363115,78.4603829752504,"Delayed milestones"
"264.9",7,1,7.00402688590855,0.0702512683722251,0.899540199817345,315.280697922869,"Lack of normal physiological development, unspecified"
"269",19,14,1.35787617408759,0.486444195750964,0.645040563812347,2.92885426137335,"Proteinuria"
"270",0,0,0,1,0,Inf,"Protein plasma/amino-acid transport and metabolism disorder"
"270.1",1,0,Inf,1,0.0256406640625,Inf,"Disturbances of amino-acid transport"
"270.11",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Disturbances of sulphur-bearing amino-acid metabolism"
"270.12",0,0,0,1,0,Inf,"Phenylketonuria [PKU]"
"270.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Amino-acid metabolism disorder"
"270.21",0,0,0,1,0,Inf,"Disorders of urea cycle metabolism"
"270.3",1,0,Inf,1,0.0256406640625,Inf,"Plasma protein metabolism disorder"
"270.31",0,0,0,1,0,Inf,"Polyclonal hypergammaglobulinemia"
"270.32",0,0,0,1,0,Inf,"Paraproteinemia"
"270.33",0,2,0,0.499972006046694,0,5.32447592819017,"Amyloidosis"
"270.34",0,0,0,1,0,Inf,"Alpha-1-antitrypsin deficiency"
"270.35",0,0,0,1,0,Inf,"Macroglobulinemia"
"270.38",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Other specified disorders of plasma protein metabolism"
"271",0,0,0,1,0,Inf,"Carbohydrate transport and metabolism disorder"
"271.3",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Disaccharide malabsorption"
"271.9",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Disorders of carbohydrate transport & metabolism"
"272",0,0,0,1,0,Inf,"Disorders of lipoid metabolism"
"272.1",66,31,2.13733970799216,0.000473325227153883,1.37338818712968,3.39243689555027,"Hyperlipidemia"
"272.11",25,19,1.31665166976606,0.450819572446062,0.695779286564972,2.5312052071778,"Hypercholesterolemia"
"272.12",12,6,2.00125929392324,0.237646551039369,0.694775531837591,6.50210105359923,"Hyperglyceridemia"
"272.13",32,12,2.67266194471968,0.00361709027390362,1.33889033479297,5.70146319689976,"Mixed hyperlipidemia"
"272.14",0,0,0,1,0,Inf,"Hyperchylomicronemia"
"272.9",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Lipoid metabolism disorder NOS"
"274",0,0,0,1,0,Inf,"Gout and other crystal arthropathies"
"274.1",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Gout"
"274.11",2,3,0.666610435952026,1,0.0556847394162611,5.82074014511762,"Gouty arthropathy"
"274.2",0,1,0,1,0,39.0005499686929,"Crystal arthropathies"
"274.21",0,0,0,1,0,Inf,"Chondrocalcinosis"
"275",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Disorders of mineral metabolism"
"275.1",1,1,1,1,0.0127452857363115,78.4603829752504,"Iron metabolism disorder"
"275.11",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Hereditary hemochromatosis"
"275.2",0,0,0,1,0,Inf,"Copper metabolism disorder"
"275.3",10,2,5.0039169755593,0.038511084246183,1.06600073394614,46.9815231971782,"Magnesium metabolism disorder"
"275.5",0,0,0,1,0,Inf,"Calcium/phosphorus disorders"
"275.51",3,2,1.50012652978023,1,0.171799457640931,17.9582415304969,"Hypocalcemia"
"275.53",9,3,3.00202931088721,0.145860760057173,0.748823775273133,17.2431786833335,"Phosphorus metabolism disorder"
"275.6",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Hypercalcemia"
"276",0,0,0,1,0,Inf,"Disorders of fluid, electrolyte, and acid-base balance"
"276.1",11,1,11.0083651350218,0.0063314289347599,1.59980870007288,473.06111141334,"Electrolyte imbalance"
"276.11",10,0,Inf,0.0019482080443309,2.24308074164337,Inf,"Hyperosmolality and/or hypernatremia"
"276.12",21,5,4.20698718109123,0.00247666774350016,1.54295281685405,14.2872983681988,"Hyposmolality and/or hyponatremia"
"276.13",12,4,3.00270149352223,0.076682148578359,0.909551265028123,12.776049708169,"Hyperpotassemia"
"276.14",55,6,9.21639024373978,5.03509561278796e-11,3.97175206689025,26.2213294040572,"Hypopotassemia"
"276.4",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Acid-base balance disorder"
"276.41",26,7,3.72165554911988,0.00130573781564217,1.57230950640998,10.1618837280527,"Acidosis"
"276.42",3,2,1.50012652978023,1,0.171799457640931,17.9582415304969,"Alkalosis"
"276.5",67,25,2.69268829918058,1.31463594073496e-05,1.67630232210403,4.45404789328692,"Hypovolemia"
"276.6",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Fluid overload"
"276.8",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Polydipsia"
"277",6,1,6.0027499109221,0.124926515873724,0.728063620405387,275.822730506161,"Other disorders of metabolism"
"277.1",0,0,0,1,0,Inf,"Disorders of porphyrin metabolism"
"277.2",0,0,0,1,0,Inf,"Other disorders of purine and pyrimidine metabolism"
"277.4",6,1,6.0027499109221,0.124926515873724,0.728063620405387,275.822730506161,"Hyperbilirubinemia"
"277.5",0,0,0,1,0,Inf,"Other disorders of lipoid metabolism and hyperalimentation"
"277.51",1,0,Inf,1,0.0256406640625,Inf,"Lipoprotein disorders"
"277.6",1,1,1,1,0.0127452857363115,78.4603829752504,"Other deficiencies of circulating enzymes"
"277.7",9,5,1.80073816353645,0.42376540790324,0.541708856635511,6.8427101837214,"Dysmetabolic syndrome X"
"277.8",0,0,0,1,0,Inf,"Carnitine deficiencies"
"277.9",8,2,4.00214148593205,0.10927658376223,0.798430898164894,38.705019223445,"Other disorders of metabolic, endocrine, immunity disorders"
"278",57,31,1.84402393363659,0.00720065915697705,1.16933589213833,2.95800120644074,"Overweight"
"278.1",125,65,1.93609832704561,1.44566529366277e-05,1.42130423966386,2.65850832457418,"Obesity"
"278.11",47,29,1.62392011805403,0.0499646839330692,1.00006103888177,2.67825100631932,"Morbid obesity"
"278.3",0,0,0,1,0,Inf,"Localized adiposity"
"278.4",25,12,2.08628085892613,0.0468047568060024,1.00931251611137,4.56101111095846,"Abnormal weight gain"
"279",4,4,1,1,0.186182079434589,5.37108621322133,"Immune disorders"
"279.1",11,3,3.66940690620489,0.0572772848375248,0.968967037335068,20.4912106290117,"Immunity deficiency"
"279.11",7,5,1.40028169687882,0.774338250157202,0.382403952710978,5.59686310774272,"Deficiency of humoral immunity"
"279.2",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Autoimmune disease NEC"
"279.7",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Other immunological findings"
"279.8",5,1,5.00167548478987,0.218671262598149,0.559564807755937,236.359703704912,"Other disorders of the immune mechanism"
"280",0,0,0,1,0,Inf,"Iron deficiency anemias NOS"
"280.1",19,7,2.71794519139769,0.0288446537922364,1.0933355523505,7.65520680056156,"Iron deficiency anemias"
"280.11",0,0,0,1,0,Inf,"Other iron deficiency anemias"
"280.2",3,3,1,1,0.13388769936887,7.46894602501852,"Iron deficiency anemia secondary to blood loss"
"281",0,0,0,1,0,Inf,"Pernicious or B12 deficiency anemia"
"281.1",0,0,0,1,0,Inf,"Megaloblastic anemia"
"281.11",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Pernicious anemia"
"281.12",0,1,0,1,0,39.0005499686929,"Vitamin B12 deficiency anemia"
"281.13",0,1,0,1,0,39.0005499686929,"Folate-deficiency anemia"
"281.9",2,2,1,1,0.0724921251481829,13.794601799242,"Deficiency anemias NOS"
"282",0,0,0,1,0,Inf,"Hereditary hemolytic anemias"
"282.5",8,3,2.66817069605242,0.226418131931026,0.640115551352208,15.6198237302614,"Sickle cell anemia"
"282.8",1,0,Inf,1,0.0256406640625,Inf,"Other hemoglobinopathies"
"282.9",1,0,Inf,1,0.0256406640625,Inf,"Other hereditary hemolytic anemias"
"283",0,0,0,1,0,Inf,"Acquired hemolytic anemias"
"283.1",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Autoimmune hemolytic anemias"
"283.2",1,0,Inf,1,0.0256406640625,Inf,"Non-autoimmune hemolytic anemias"
"283.21",0,0,0,1,0,Inf,"Hemolytic-uremic syndrome"
"284",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Aplastic anemia"
"284.1",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Pancytopenia"
"284.2",0,0,0,1,0,Inf,"Constitutional aplastic anemia"
"285",10,2,5.0039169755593,0.038511084246183,1.06600073394614,46.9815231971782,"Other anemias"
"285.1",20,6,3.33869989799827,0.00930543362942184,1.29222900260303,10.1638749667365,"Acute posthemorrhagic anemia"
"285.2",7,1,7.00402688590855,0.0702512683722251,0.899540199817345,315.280697922869,"Anemia of chronic disease"
"285.21",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Anemia in chronic kidney disease"
"285.22",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Anemia in neoplastic disease"
"285.3",0,0,0,1,0,Inf,"Sideroblastic anemia"
"285.8",0,0,0,1,0,Inf,"Hemoglobinuria"
"285.9",51,14,3.6574691586964,4.30789586726879e-06,1.99256395516389,7.16118120135319,"Anemia NOS"
"286",11,3,3.66940690620489,0.0572772848375248,0.968967037335068,20.4912106290117,"Coagulation defects"
"286.1",1,2,0.49996549661438,1,0.00847878258455915,9.60595914863746,"Congenital coagulation defects"
"286.11",1,1,1,1,0.0127452857363115,78.4603829752504,"Von willebrand's disease"
"286.12",0,0,0,1,0,Inf,"Clotting factor deficiency"
"286.13",0,0,0,1,0,Inf,"Congenital factor VIII disorder"
"286.2",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Encounter for long-term (current) use of anticoagulants"
"286.3",0,0,0,1,0,Inf,"Coagulation defects complicating pregnancy or postpartum"
"286.4",1,0,Inf,1,0.0256406640625,Inf,"Acquired coagulation factor deficiency"
"286.5",7,3,2.3344121812473,0.343612186396627,0.532686046401144,13.9939835849502,"Hemorrhagic disorder due to intrinsic circulating anticoagulants"
"286.6",1,1,1,1,0.0127452857363115,78.4603829752504,"Defibrination syndrome"
"286.7",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Other and unspecified coagulation defects"
"286.8",7,2,3.50141522765832,0.179577264552549,0.666468673905402,34.5625237542424,"Hypercoagulable state"
"286.81",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Primary hypercoagulable state"
"286.9",0,1,0,1,0,39.0005499686929,"Abnormal coagulation profile"
"287",0,1,0,1,0,39.0005499686929,"Purpura and other hemorrhagic conditions"
"287.1",0,1,0,1,0,39.0005499686929,"Spontaneous ecchymoses"
"287.2",0,0,0,1,0,Inf,"Allergic purpura"
"287.3",25,5,5.01065650377624,0.00032139828393543,1.88293556765698,16.7684082234855,"Thrombocytopenia"
"287.31",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Primary thrombocytopenia"
"287.32",7,0,Inf,0.0156066341112089,1.4418856760402,Inf,"Secondary thrombocytopenia"
"287.4",0,0,0,1,0,Inf,"Qualitative platelet defects"
"288",9,1,9.00721572226854,0.0214499408888941,1.24766659656254,394.181316079251,"Diseases of white blood cells"
"288.1",12,2,6.00611411067568,0.0129058892702416,1.33655521417227,55.2240847039326,"Decreased white blood cell count"
"288.11",9,3,3.00202931088721,0.145860760057173,0.748823775273133,17.2431786833335,"Neutropenia"
"288.2",45,19,2.37537222156394,0.00153319762548096,1.3601829243364,4.30338068810954,"Elevated white blood cell count"
"288.3",0,0,0,1,0,Inf,"Eosinophilia"
"289",6,3,2.00058622991097,0.50770224602956,0.427096542438746,12.3668738505944,"Diseases of blood and blood-forming organs"
"289.1",0,0,0,1,0,Inf,"Myelofibrosis"
"289.3",0,0,0,1,0,Inf,"HX of diseases of blood and blood-forming organs"
"289.4",47,43,1.09349172843719,0.751424653483142,0.70677753147867,1.69570899497971,"Lymphadenitis"
"289.5",1,0,Inf,1,0.0256406640625,Inf,"Diseases of spleen"
"289.8",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Polycythemia vera, secondary"
"289.9",1,0,Inf,1,0.0256406640625,Inf,"Abnormality of red blood cells"
"290",1,0,Inf,1,0.0256406640625,Inf,"Delirium dementia and amnestic disorders"
"290.1",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Dementias"
"290.11",1,0,Inf,1,0.0256406640625,Inf,"Alzheimer's disease"
"290.12",0,0,0,1,0,Inf,"Dementia with cerebral degenerations"
"290.13",1,1,1,1,0.0127452857363115,78.4603829752504,"Senile dementia"
"290.16",1,0,Inf,1,0.0256406640625,Inf,"Vascular dementia"
"290.2",24,0,Inf,1.17379059971755e-07,6.03217090342361,Inf,"Delirium due to conditions classified elsewhere"
"290.3",33,2,16.558326783879,3.57798809910375e-08,4.23203880598266,142.365808221238,"Persistent mental disorders due to other conditions"
"291",0,0,0,1,0,Inf,"Other specified nonpsychotic and/or transient mental disorders"
"291.1",5,0,Inf,0.0624650104974269,0.91655233335811,Inf,"Transient mental disorders due to conditions classified elsewhere"
"291.4",40,11,3.64766304432678,5.57236227169282e-05,1.83552637397115,7.88782165683476,"Mental disorders due to brain damage"
"291.8",1,0,Inf,1,0.0256406640625,Inf,"Alteration of consciousness"
"292",35,9,3.89969545917013,0.000104084210330734,1.83637320264691,9.23096035692155,"Neurological disorders due to brain damage"
"292.1",28,13,2.15737544798167,0.0273574917342737,1.08050665034207,4.53990058922858,"Aphasia/speech disturbance"
"292.11",1,0,Inf,1,0.0256406640625,Inf,"Aphasia"
"292.12",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Symbolic dysfunction"
"292.2",11,6,1.83428920954627,0.332073206432354,0.621478838934544,6.04338644855611,"Mild cognitive impairment"
"292.3",30,3,10.0284364105454,1.37366194488763e-06,3.11730048048142,51.386574027909,"Memory loss"
"292.4",128,2,64.9091545381662,8.0250433454957e-36,17.5966740672312,541.073865877334,"Altered mental status"
"292.5",14,3,4.67186424548824,0.012685195778194,1.30333966014851,25.3633171813524,"Transient alteration of awareness"
"292.6",61,0,Inf,7.82626519541097e-19,16.1427517823831,Inf,"Hallucinations"
"293",2,2,1,1,0.0724921251481829,13.794601799242,"Symptoms involving head and neck"
"293.1",16,7,2.28805771377646,0.092930209004241,0.890009060370397,6.58026173625259,"Swelling, mass, or lump in head and neck"
"295",9,0,Inf,0.00389838132878722,1.97500106359495,Inf,"Schizophrenia and other psychotic disorders"
"295.1",17,0,Inf,1.51429442750748e-05,4.13257041103378,Inf,"Schizophrenia"
"295.2",191,0,Inf,2.28223823582605e-58,52.3646835786699,Inf,"Paranoid disorders"
"295.3",430,0,Inf,3.63124986493728e-132,121.55356174779,Inf,"Psychosis"
"296",780,49,17.3494216537855,3.67916348248501e-177,12.9648131005199,23.6878256198121,"Mood disorders"
"296.1",1385,43,37.9438317850028,2.2250738585072e-308,27.9619488573134,52.6562688441661,"Bipolar"
"296.2",995,129,8.55374959255921,6.47449445820609e-176,7.09460702694872,10.3824449009004,"Depression"
"296.22",1873,168,13.8400202186896,2.2250738585072e-308,11.7742314542506,16.3632051058521,"Major depressive disorder"
"297",34,1,34.123222196494,2.03422251061741e-09,5.72160318453763,1378.34127696944,"Suicidal ideation or attempt"
"297.1",377,6,65.5311818677754,8.56383125023951e-105,29.8031195839771,180.007444013417,"Suicidal ideation"
"297.2",62,0,Inf,3.89972317753468e-19,16.4102564102564,Inf,"Suicide or self-inflicted injury"
"300",117,7,16.9238207634576,5.36199001112093e-27,7.95220018507289,43.0367559551448,"Anxiety, phobic and dissociative disorders"
"300.1",1157,148,8.83099901738494,1.2695691649133e-207,7.4164075063162,10.5821745653547,"Anxiety disorder"
"300.11",844,128,7.17655259624563,1.65120112360369e-136,5.93630284236584,8.73368607674696,"Generalized anxiety disorder"
"300.12",377,46,8.51190693159732,4.25004430838807e-67,6.24549389766732,11.8482044939973,"Agorophobia, social phobia, and panic disorder"
"300.13",15,4,3.75407626133616,0.0191487703550562,1.19542723474359,15.5403142500989,"Phobia"
"300.2",4,1,4.00079770311376,0.374930009238616,0.395839896891566,196.891675623952,"Generalized anxiety & phobic disorders"
"300.3",289,24,12.4053775998475,9.06128952904099e-60,8.16494841691717,19.6985183436306,"Obsessive-compulsive disorder"
"300.4",331,47,7.27434578796455,1.02683831776227e-54,5.33852578570942,10.1123935211398,"Dysthymic disorder"
"300.8",23,2,11.5221561849423,1.92019129005986e-05,2.84667816001777,100.924352486392,"Acute reaction to stress"
"300.9",215,17,12.9375149010716,2.61830573105541e-45,7.88231687584403,22.6466279582019,"Posttraumatic stress disorder"
"301",75,7,10.7933352255783,1.52073736598261e-15,4.98585860727826,27.7997035276471,"Personality disorders"
"301.1",22,1,22.0511362714368,5.65481913222598e-06,3.56254072369632,906.484325856541,"Schizoid personality disorder"
"301.2",44,1,44.2086022566975,2.48545287979462e-12,7.52880948316642,1770.61208495145,"Antisocial/borderline personality disorder"
"302",27,8,3.38164747796717,0.00185964542194763,1.49352639715208,8.61859264141603,"Sexual and gender identity disorders"
"302.1",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Decreased libido"
"303",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Psychogenic and somatoform disorders"
"303.1",14,1,14.0222026066135,0.000972263054653352,2.13206518510509,591.339967484672,"Dissociative disorder"
"303.3",8,0,Inf,0.00780025778820654,1.70780345821784,Inf,"Psychogenic disorder"
"303.31",0,0,0,1,0,Inf,"Gastrointestinal malfunction arising from mental factors"
"303.4",25,1,25.0660131010256,7.92269492414069e-07,4.10120365535084,1024.55244456818,"Somatoform disorder"
"304",878,205,4.64102595625073,1.72434345587518e-105,3.96869228166429,5.4458811935902,"Adjustment reaction"
"305",0,0,0,1,0,Inf,"Misc. neuroses"
"305.1",13,12,1.08342269916203,1,0.455509847049934,2.59933763187192,"Tension headache"
"305.2",23,2,11.5221561849423,1.92019129005986e-05,2.84667816001777,100.924352486392,"Eating disorder"
"305.21",12,0,Inf,0.000486479224219226,2.78116041327821,Inf,"Anorexia nervosa"
"306",355,142,2.56199572719105,1.17745614089677e-22,2.09803045789264,3.14220280844131,"Random mental disorder. Ignored for now"
"306.1",0,0,0,1,0,Inf,"Mental disorders durring/after pregnancy"
"306.9",8,1,8.00551374832469,0.0390152694635612,1.07295293306266,354.733573932364,"Tension headache"
"312",400,52,8.00525017530569,4.20032067895681e-69,5.97533719275363,10.9214121307363,"Conduct disorders"
"312.3",156,18,8.80210430096355,7.41164400939085e-29,5.38393945646451,15.2511963071214,"Impulse control disorder"
"313",49,14,3.51322643512468,1.07500362897101e-05,1.90718058752122,6.89767528997447,"Pervasive developmental disorders"
"313.1",1559,475,3.7644453177959,2.90505517046139e-150,3.37866324646009,4.19997993232748,"Attention deficit hyperactivity disorder"
"313.2",74,16,4.65470583054594,3.99296519605426e-10,2.68317084431535,8.5702658965079,"Tics and stuttering"
"313.3",479,56,8.98071200216161,5.07354689098887e-87,6.78575557339156,12.0841621728278,"Autism"
"315",94,17,5.57697728750043,3.61236023406551e-14,3.30130331826064,9.98416513490554,"Develomental delays and disorders"
"315.1",43,7,6.1671080025496,2.0250452617246e-07,2.74885932943524,16.2553592419779,"Learning disorder"
"315.2",50,13,3.86161169761422,2.90333608707513e-06,2.06502670676838,7.75573343177848,"Speech and language disorder"
"315.3",74,13,5.73089668010215,1.43699875569278e-11,3.15135342910293,11.2779593262953,"Mental retardation"
"316",1903,153,15.5333997329821,2.2250738585072e-308,13.1239048719958,18.4955075325881,"Substance addiction and disorders"
"316.1",0,0,0,1,0,Inf,"Polyneuropathy due to drugs"
"317",364,32,11.8120331194314,8.18270810468934e-74,8.20962855861482,17.5623924586647,"Alcohol-related disorders"
"317.1",360,39,9.57551031084137,1.80222669026265e-67,6.85779125985132,13.7081663038282,"Alcoholism"
"317.11",4,0,Inf,0.124958010245665,0.660212440948993,Inf,"Alcoholic liver damage"
"318",553,60,9.75798898285667,6.2343338775052e-104,7.45165962985208,12.981137259074,"Tobacco use disorder"
"320",8,1,8.00551374832469,0.0390152694635612,1.07295293306266,354.733573932364,"Meningitis"
"323",7,1,7.00402688590855,0.0702512683722251,0.899540199817345,315.280697922869,"Encephalitis"
"323.2",0,0,0,1,0,Inf,"Acute (transverse) myelitis"
"323.8",3,0,Inf,0.249958009070041,0.413256128693153,Inf,"Encephalitis, non-infectious"
"324",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"CNS infection and poliomyelitis"
"324.1",0,0,0,1,0,Inf,"Jakob-Creutzfeldt disease"
"325",0,1,0,1,0,39.0005499686929,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"327",42,10,4.2145563189226,8.81009269420843e-06,2.07929743418789,9.4258087546266,"Sleep disorders"
"327.1",15,2,7.51021420624095,0.00233941113006323,1.74576658563148,67.8024945290654,"Hypersomnia"
"327.3",29,11,2.64169886634206,0.00636868222473818,1.2800793474483,5.86427624593922,"Sleep apnea"
"327.31",1,1,1,1,0.0127452857363115,78.4603829752504,"Central/nonobstroctive sleep apnea"
"327.32",51,32,1.59710926107105,0.0470117381635795,1.00579457835837,2.57073137212489,"Obstructive sleep apnea"
"327.4",199,18,11.2811341186505,3.56456354774785e-40,6.94985722107666,19.4459959410969,"Insomnia"
"327.41",6,2,3.00135757612107,0.288952258378219,0.536464610521696,30.4150724765771,"Organic or persistent insomnia"
"327.5",8,1,8.00551374832469,0.0390152694635612,1.07295293306266,354.733573932364,"Parasomnia"
"327.6",7,3,2.3344121812473,0.343612186396627,0.532686046401144,13.9939835849502,"Circadian rhythm sleep disorder"
"327.7",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Sleep related movement disorders"
"327.71",9,1,9.00721572226854,0.0214499408888941,1.24766659656254,394.181316079251,"Restless legs syndrome"
"327.72",0,0,0,1,0,Inf,"Sleep related leg cramps"
"331",17,3,5.67497000453223,0.00256339732077193,1.64065036493664,30.2465468839091,"Other cerebral degenerations"
"331.1",0,1,0,1,0,39.0005499686929,"Hydrocephalus"
"331.9",0,0,0,1,0,Inf,"Cerebral degeneration, unspecified"
"332",0,0,0,1,0,Inf,"Parkinson's disease"
"333",12,0,Inf,0.000486479224219226,2.78116041327821,Inf,"Extrapyramidal disease and abnormal movement disorders"
"333.1",6,2,3.00135757612107,0.288952258378219,0.536464610521696,30.4150724765771,"Essential tremor"
"333.2",5,0,Inf,0.0624650104974269,0.91655233335811,Inf,"Myoclonus"
"333.3",2,2,1,1,0.0724921251481829,13.794601799242,"Tics and choreas"
"333.4",14,0,Inf,0.00012144952477886,3.32059635240679,Inf,"Torsion dystonia"
"333.8",0,0,0,1,0,Inf,"Other degenerative diseases of the basal ganglia"
"334",6,1,6.0027499109221,0.124926515873724,0.728063620405387,275.822730506161,"Degenerative disease of the spinal cord"
"334.1",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Spinocerebellar disease"
"334.2",0,1,0,1,0,39.0005499686929,"Anterior horn cell disease"
"334.21",0,0,0,1,0,Inf,"Amyotrophic Lateral Sclerosis"
"335",5,2,2.50085976408089,0.453033129409212,0.409274367470498,26.2779199753436,"Multiple sclerosis"
"337",6,1,6.0027499109221,0.124926515873724,0.728063620405387,275.822730506161,"Disorders of the autonomic nervous system"
"337.1",0,0,0,1,0,Inf,"Peripheral autonomic neuropathy"
"338",56,20,2.81134733543583,4.21283063701594e-05,1.65924187678497,4.95035988025896,"Pain NEC"
"338.1",18,5,3.60469954092466,0.0105735689887301,1.28921810082184,12.431577958015,"Acute pain"
"338.2",14,3,4.67186424548824,0.012685195778194,1.30333966014851,25.3633171813524,"Chronic pain"
"339",404,136,3.06377567166772,9.36056691565359e-33,2.51055090001306,3.75769198415813,"Other headache syndromes"
"340",98,40,2.46608659818672,7.76074435898417e-07,1.68862416993091,3.66116256356398,"Migraine"
"340.1",20,6,3.33869989799827,0.00930543362942184,1.29222900260303,10.1638749667365,"Migrain with aura"
"341",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Other demyelinating diseases of central nervous system"
"342",9,3,3.00202931088721,0.145860760057173,0.748823775273133,17.2431786833335,"Hemiplegia"
"343",14,14,1,1,0.441617228550526,2.26440441031296,"Infantile cerebral palsy"
"344",12,5,2.40190938167529,0.143272795733438,0.787230906896287,8.70579160840212,"Other paralytic syndromes"
"345",89,20,4.48414147627538,1.2408816604972e-11,2.73481122812251,7.69882988117681,"Epilepsy, recurrent seizures, convulsions"
"345.1",34,11,3.09893225156087,0.000812060175515572,1.53200199001314,6.78456814151155,"Epilepsy"
"345.11",37,12,3.09202904509302,0.000461658389841647,1.57576735921208,6.51649157090496,"Generalized convulsive epilepsy"
"345.12",46,16,2.88470046479036,0.000171940983479802,1.60144350176459,5.46338327213207,"Partial epilepsy"
"345.3",176,37,4.8316538184538,4.11188714137647e-23,3.36926597262965,7.09727097476786,"Convulsions"
"346",11,1,11.0083651350218,0.0063314289347599,1.59980870007288,473.06111141334,"Abnormal findings on study of brain, nervous system"
"346.1",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"346.2",1,0,Inf,1,0.0256406640625,Inf,"Nonspecific abnormal results of function study of brain and central nervous system"
"346.3",0,1,0,1,0,39.0005499686929,"Nonspecific abnormal findings in cerebrospinal fluid"
"347",9,0,Inf,0.00389838132878722,1.97500106359495,Inf,"Cataplexy and narcolepsy"
"348",87,16,5.48054428637602,4.68576059965111e-13,3.18912014938971,10.0185518546076,"Other conditions of brain"
"348.1",41,3,13.7271059298785,1.55549175138189e-09,4.37606056868814,69.2367804539916,"Coma; stupor; and brain damage"
"348.2",20,6,3.33869989799827,0.00930543362942184,1.29222900260303,10.1638749667365,"Cerebral edema and compression of brain"
"348.4",0,0,0,1,0,Inf,"Cerebral cysts"
"348.7",5,1,5.00167548478987,0.218671262598149,0.559564807755937,236.359703704912,"Coma"
"348.8",13,2,6.50737255470463,0.00736195089535129,1.47260584231769,59.4401067084038,"Encephalopathy, not elsewhere classified"
"348.9",16,2,8.01179905547899,0.00130547039924361,1.88275844543429,71.6990205741324,"Other conditions of brain, NOS"
"349",25,2,12.5348539476758,5.56746935206475e-06,3.12302982725856,109.262189503581,"Other disorders of the nervous system"
"350",0,0,0,1,0,Inf,"Abnormal movement"
"350.1",29,9,3.22954445387304,0.0016398223375103,1.48717838216484,7.75972791774926,"Abnormal involuntary movements"
"350.2",58,30,1.93935298942111,0.00366278487717622,1.2261815989085,3.12534116170956,"Abnormality of gait"
"350.3",20,10,2.00215812244211,0.0984551374427209,0.893868590121333,4.79273317575612,"Lack of coordination"
"350.5",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Abnormal reflex"
"350.6",0,1,0,1,0,39.0005499686929,"Disturbances of sensation of smell and taste"
"351",29,16,1.8150766357888,0.0720962533736783,0.952945943408335,3.5807029341165,"Other peripheral nerve disorders"
"352",2,0,Inf,0.499972006046694,0.187811911160223,Inf,"Disorders of other cranial nerves"
"352.1",3,1,3.00068628878501,0.62495800554317,0.24087508539211,157.418803539631,"Trigeminal nerve disorders"
"352.2",1,1,1,1,0.0127452857363115,78.4603829752504,"Facial nerve disorders"
"353",4,2,2.00036207628427,0.68744750251955,0.286603461486599,22.11871117581,"Nerve root and plexus disorders"
"353.1",4,6,0.666535748389748,0.753837335478961,0.138291237513168,2.81180940356636,"Nerve plexus lesions"
"353.2",2,3,0.666610435952026,1,0.0556847394162611,5.82074014511762,"Nerve root lesions"
"355",2,1,2.00013802306701,1,0.104102045878661,117.94146034846,"Complex regional/central pain syndrome"
