"","Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"315","261",1,0,218167195.00634,0.998963889707679,0,Inf,"Vitamin deficiency"
"316","261.1",0,0,NA,NA,NA,NA,"Vitamin A deficiency"
"317","261.2",5,2,2.45091413712519,0.283964973758672,0.475496985462049,12.6330561312035,"Vitamin B-complex deficiencies"
"318","261.3",0,0,NA,NA,NA,NA,"Vitamin C deficiencies"
"319","261.4",56,15,3.68036814289129,7.40011949551364e-06,2.08170980351428,6.50672329271959,"Vitamin D deficiency"
"320","261.41",0,1,4.46475078320837e-09,0.998962610910205,0,Inf,"Rickets or osteomalacia"
"321","262",1,1,0.965915189586002,0.980436320941461,0.0604166268685147,15.4426389196379,"Mineral deficiency NEC"
"322","263",7,0,215961278.14849,0.997260306352578,0,Inf,"Other nutritional deficiency"
"323","264",9,3,2.94491870319324,0.10521135145077,0.797254665286491,10.8780124419854,"Lack of normal physiological development"
"324","264.1",0,2,4.43868398902202e-09,0.998532506142286,0,Inf,"Short stature"
"325","264.2",5,0,217665125.076438,0.997683538370977,0,Inf,"Failure to thrive"
"326","264.3",0,1,4.45596757421503e-09,0.99896249696747,0,Inf,"Delayed milestones"
"327","264.9",3,2,1.47746409239509,0.668958616850268,0.246872074570049,8.84223194591192,"Lack of normal physiological development, unspecified"
"328","269",8,2,3.90566677014045,0.0848266424042942,0.829388331488259,18.3921479724788,"Proteinuria"
"329","270",0,0,NA,NA,NA,NA,"Protein plasma/amino-acid transport and metabolism disorder"
"330","270.1",0,0,NA,NA,NA,NA,"Disturbances of amino-acid transport"
"331","270.11",1,1,0.974814239641478,0.985609339043537,0.060972276342182,15.5851619590981,"Disturbances of sulphur-bearing amino-acid metabolism"
"332","270.12",0,0,NA,NA,NA,NA,"Phenylketonuria [PKU]"
"333","270.2",1,0,211267929.561887,0.99896588260484,0,Inf,"Amino-acid metabolism disorder"
"334","270.21",0,0,NA,NA,NA,NA,"Disorders of urea cycle metabolism"
"335","270.3",1,0,218630743.8026,0.99896379815393,0,Inf,"Plasma protein metabolism disorder"
"336","270.31",0,0,NA,NA,NA,NA,"Polyclonal hypergammaglobulinemia"
"337","270.32",0,0,NA,NA,NA,NA,"Paraproteinemia"
"338","270.33",0,0,NA,NA,NA,NA,"Amyloidosis"
"339","270.34",0,0,NA,NA,NA,NA,"Alpha-1-antitrypsin deficiency"
"340","270.35",0,0,NA,NA,NA,NA,"Macroglobulinemia"
"341","270.38",1,0,214695247.361593,0.998964835575156,0,Inf,"Other specified disorders of plasma protein metabolism"
"342","271",0,0,NA,NA,NA,NA,"Carbohydrate transport and metabolism disorder"
"343","271.3",5,0,214811668.919579,0.997685278105548,0,Inf,"Disaccharide malabsorption"
"344","271.9",3,1,2.99672691170849,0.341868201647323,0.311719458240448,28.8091485659866,"Disorders of carbohydrate transport & metabolism"
"345","272",0,0,NA,NA,NA,NA,"Disorders of lipoid metabolism"
"346","272.1",66,13,4.99050124790603,1.17346759785969e-07,2.75327387107283,9.04563217158167,"Hyperlipidemia"
"347","272.11",18,7,2.53976076066468,0.0363967476647512,1.0607988880799,6.08068578681071,"Hypercholesterolemia"
"348","272.12",9,2,4.4255088873145,0.057086132772539,0.956184623307829,20.4825809098945,"Hyperglyceridemia"
"349","272.13",17,5,3.34056294618488,0.0177500447932649,1.23245525282444,9.05457684719122,"Mixed hyperlipidemia"
"350","272.14",0,0,NA,NA,NA,NA,"Hyperchylomicronemia"
"351","272.9",0,1,4.40539332250809e-09,0.99896206126288,0,Inf,"Lipoid metabolism disorder NOS"
"352","274",0,0,NA,NA,NA,NA,"Gout and other crystal arthropathies"
"353","274.1",3,1,2.95546520568571,0.34800919867416,0.307415899262053,28.4135420548727,"Gout"
"354","274.11",0,1,4.39631203107092e-09,0.998961958813472,0,Inf,"Gouty arthropathy"
"355","274.2",0,0,NA,NA,NA,NA,"Crystal arthropathies"
"356","274.21",0,0,NA,NA,NA,NA,"Chondrocalcinosis"
"357","275",2,0,214360136.166682,0.998536154776261,0,Inf,"Disorders of mineral metabolism"
"358","275.1",1,0,211616399.89453,0.99896577314876,0,Inf,"Iron metabolism disorder"
"359","275.11",0,0,NA,NA,NA,NA,"Hereditary hemochromatosis"
"360","275.2",0,0,NA,NA,NA,NA,"Copper metabolism disorder"
"361","275.3",6,0,213567723.663036,0.997465231563356,0,Inf,"Magnesium metabolism disorder"
"362","275.5",0,0,NA,NA,NA,NA,"Calcium/phosphorus disorders"
"363","275.51",1,0,217275791.432965,0.998964142376561,0,Inf,"Hypocalcemia"
"364","275.53",1,0,214172309.354872,0.998964959192159,0,Inf,"Phosphorus metabolism disorder"
"365","275.6",3,0,215861170.933121,0.998206485341531,0,Inf,"Hypercalcemia"
"366","276",0,0,NA,NA,NA,NA,"Disorders of fluid, electrolyte, and acid-base balance"
"367","276.1",14,0,214446775.206576,0.996127236865639,0,Inf,"Electrolyte imbalance"
"368","276.11",8,0,214719458.92246,0.997072076547989,0,Inf,"Hyperosmolality and/or hypernatremia"
"369","276.12",17,0,215477230.373082,0.995731047490261,0,Inf,"Hyposmolality and/or hyponatremia"
"370","276.13",2,1,1.96159816734191,0.582243680316337,0.177861763651724,21.6340335950663,"Hyperpotassemia"
"371","276.14",52,1,51.3698243481679,9.55159524965554e-05,7.10166156892244,371.583301731742,"Hypopotassemia"
"372","276.4",1,0,218488412.279951,0.998963828139213,0,Inf,"Acid-base balance disorder"
"373","276.41",15,0,215966810.069053,0.995989503760091,0,Inf,"Acidosis"
"374","276.42",2,0,211294774.703932,0.998537524962607,0,Inf,"Alkalosis"
"375","276.5",50,0,216259700.189951,0.992677382340944,0,Inf,"Hypovolemia"
"376","276.6",2,0,211228612.572757,0.998537557818998,0,Inf,"Fluid overload"
"377","276.8",0,0,NA,NA,NA,NA,"Polydipsia"
"378","277",5,2,2.45741570418901,0.282542494084224,0.476761396674624,12.666486811465,"Other disorders of metabolism"
"379","277.1",0,0,NA,NA,NA,NA,"Disorders of porphyrin metabolism"
"380","277.2",0,0,NA,NA,NA,NA,"Other disorders of purine and pyrimidine metabolism"
"381","277.4",2,0,215052359.891853,0.99853597150059,0,Inf,"Hyperbilirubinemia"
"382","277.5",0,0,NA,NA,NA,NA,"Other disorders of lipoid metabolism and hyperalimentation"
"383","277.51",1,0,216415663.416825,0.998964334323662,0,Inf,"Lipoprotein disorders"
"384","277.6",0,0,NA,NA,NA,NA,"Other deficiencies of circulating enzymes"
"385","277.7",8,1,7.86017600891822,0.0519096438408782,0.983087383280737,62.8452444227235,"Dysmetabolic syndrome X"
"386","277.8",1,0,215054143.542411,0.998964749038691,0,Inf,"Carnitine deficiencies"
"387","277.9",2,1,1.97682797502888,0.577914063622655,0.179249790973212,21.8011347273526,"Other disorders of metabolic, endocrine, immunity disorders"
"388","278",24,14,1.68590912128697,0.120402576743239,0.872115332917556,3.25907532863808,"Overweight"
"389","278.1",151,32,4.67305317817399,2.32621366277066e-15,3.19116002579589,6.84309963446462,"Obesity"
"390","278.11",67,24,2.73995300688304,2.26580486294789e-05,1.71888980286627,4.36755309584641,"Morbid obesity"
"391","278.3",1,0,214058935.778487,0.998965037368402,0,Inf,"Localized adiposity"
"392","278.4",15,2,7.37196252258287,0.00796014018951085,1.68585005857259,32.2364561178003,"Abnormal weight gain"
"393","279",3,0,215805765.334526,0.998206557309839,0,Inf,"Immune disorders"
"394","279.1",7,2,3.46145230516635,0.121467698533032,0.719071779360174,16.6626648477327,"Immunity deficiency"
"395","279.11",0,2,4.4932753734218e-09,0.998533372903011,0,Inf,"Deficiency of humoral immunity"
"396","279.2",2,0,215987016.078853,0.998535569341241,0,Inf,"Autoimmune disease NEC"
"397","279.7",7,1,6.9122276709027,0.0705407702378094,0.850436731891377,56.1815942123436,"Other immunological findings"
"398","279.8",4,0,216491035.43671,0.997928760829631,0,Inf,"Other disorders of the immune mechanism"
"399","280",0,0,NA,NA,NA,NA,"Iron deficiency anemias NOS"
"400","280.1",28,6,4.5672007463289,0.000734708522086412,1.89111369535736,11.0301790465991,"Iron deficiency anemias"
"401","280.11",1,0,211440663.341298,0.998965816995725,0,Inf,"Other iron deficiency anemias"
"402","280.2",3,0,215472201.779793,0.998206630105616,0,Inf,"Iron deficiency anemia secondary to blood loss"
"403","281",1,0,211548677.532035,0.998965785797529,0,Inf,"Pernicious or B12 deficiency anemia"
"404","281.1",0,0,NA,NA,NA,NA,"Megaloblastic anemia"
"405","281.11",2,1,1.9777131626557,0.577662936449028,0.179331562688275,21.8107136028283,"Pernicious anemia"
"406","281.12",2,0,214736810.445354,0.998536025542927,0,Inf,"Vitamin B12 deficiency anemia"
"407","281.13",0,0,NA,NA,NA,NA,"Folate-deficiency anemia"
"408","281.9",2,0,215646466.616764,0.998535665305384,0,Inf,"Deficiency anemias NOS"
"409","282",0,0,NA,NA,NA,NA,"Hereditary hemolytic anemias"
"410","282.5",8,3,2.63517375299268,0.152371207610255,0.699088733398762,9.93313205707263,"Sickle cell anemia"
"411","282.8",1,0,214057492.728798,0.998965038947637,0,Inf,"Other hemoglobinopathies"
"412","282.9",0,0,NA,NA,NA,NA,"Other hereditary hemolytic anemias"
"413","283",0,0,NA,NA,NA,NA,"Acquired hemolytic anemias"
"414","283.1",0,0,NA,NA,NA,NA,"Autoimmune hemolytic anemias"
"415","283.2",0,0,NA,NA,NA,NA,"Non-autoimmune hemolytic anemias"
"416","283.21",0,0,NA,NA,NA,NA,"Hemolytic-uremic syndrome"
"417","284",1,0,218630744.101056,0.998963798179083,0,Inf,"Aplastic anemia"
"418","284.1",7,0,217257469.817547,0.997259455429695,0,Inf,"Pancytopenia"
"419","284.2",0,0,NA,NA,NA,NA,"Constitutional aplastic anemia"
"420","285",8,1,7.86565738756407,0.0518312223995971,0.98376593674885,62.8895185606898,"Other anemias"
"421","285.1",3,0,216258703.023702,0.998206314943346,0,Inf,"Acute posthemorrhagic anemia"
"422","285.2",2,0,215379617.260255,0.998535804992849,0,Inf,"Anemia of chronic disease"
"423","285.21",7,0,217089288.375454,0.997259541237404,0,Inf,"Anemia in chronic kidney disease"
"424","285.22",4,0,215527650.483189,0.997929200000863,0,Inf,"Anemia in neoplastic disease"
"425","285.3",0,0,NA,NA,NA,NA,"Sideroblastic anemia"
"426","285.8",0,0,NA,NA,NA,NA,"Hemoglobinuria"
"427","285.9",45,8,5.56656135700746,7.66671237812703e-06,2.62411040354207,11.8084228847622,"Anemia NOS"
"428","286",7,1,6.92196366415651,0.0703384223510383,0.851620813639642,56.2616368699713,"Coagulation defects"
"429","286.1",0,2,4.48505249953712e-09,0.998533212065493,0,Inf,"Congenital coagulation defects"
"430","286.11",1,0,217807573.877189,0.99896396559628,0,Inf,"Von willebrand's disease"
"431","286.12",1,0,218630743.746298,0.998963798080194,0,Inf,"Clotting factor deficiency"
"432","286.13",0,0,NA,NA,NA,NA,"Congenital factor VIII disorder"
"433","286.2",1,0,213103801.246109,0.998965280622486,0,Inf,"Encounter for long-term (current) use of anticoagulants"
"434","286.3",0,0,NA,NA,NA,NA,"Coagulation defects complicating pregnancy or postpartum"
"435","286.4",0,0,NA,NA,NA,NA,"Acquired coagulation factor deficiency"
"436","286.5",10,2,4.94016060068708,0.0391873460022808,1.08242442236371,22.5467813330438,"Hemorrhagic disorder due to intrinsic circulating anticoagulants"
"437","286.6",1,0,217871355.78596,0.998963977936375,0,Inf,"Defibrination syndrome"
"438","286.7",0,0,NA,NA,NA,NA,"Other and unspecified coagulation defects"
"439","286.8",4,0,216730032.766193,0.997928620710931,0,Inf,"Hypercoagulable state"
"440","286.81",1,0,212525263.048222,0.998965473148978,0,Inf,"Primary hypercoagulable state"
"441","286.9",0,0,NA,NA,NA,NA,"Abnormal coagulation profile"
"442","287",1,1,0.993108857813368,0.996098647025729,0.0621178007984122,15.8773361386062,"Purpura and other hemorrhagic conditions"
"443","287.1",0,0,NA,NA,NA,NA,"Spontaneous ecchymoses"
"444","287.2",1,0,218061702.973973,0.99896393141055,0,Inf,"Allergic purpura"
"445","287.3",17,2,8.43834438879976,0.00433035599295786,1.94958451192968,36.5235031301668,"Thrombocytopenia"
"446","287.31",2,0,218353491.790053,0.998534610488183,0,Inf,"Primary thrombocytopenia"
"447","287.32",5,0,217737437.86161,0.997683439121432,0,Inf,"Secondary thrombocytopenia"
"448","287.4",0,0,NA,NA,NA,NA,"Qualitative platelet defects"
"449","288",2,0,214738573.608385,0.998536040171601,0,Inf,"Diseases of white blood cells"
"450","288.1",1,0,218309394.928322,0.998963858178318,0,Inf,"Decreased white blood cell count"
"451","288.11",9,1,8.91027439764632,0.0379905391010287,1.12886594343285,70.3298653867789,"Neutropenia"
"452","288.2",31,0,216531440.971366,0.99423369542822,0,Inf,"Elevated white blood cell count"
"453","288.3",0,0,NA,NA,NA,NA,"Eosinophilia"
"454","289",1,0,211909960.656532,0.99896567733211,0,Inf,"Diseases of blood and blood-forming organs"
"455","289.1",0,0,NA,NA,NA,NA,"Myelofibrosis"
"456","289.3",0,1,4.42447365101392e-09,0.998962207881512,0,Inf,"HX of diseases of blood and blood-forming organs"
"457","289.4",4,3,1.30284665238999,0.729063436187931,0.29158346994622,5.82134988638715,"Lymphadenitis"
"458","289.5",1,0,218630743.700502,0.998963797990661,0,Inf,"Diseases of spleen"
"459","289.8",0,0,NA,NA,NA,NA,"Polycythemia vera, secondary"
"460","289.9",0,0,NA,NA,NA,NA,"Abnormality of red blood cells"
"461","290",0,0,NA,NA,NA,NA,"Delirium dementia and amnestic disorders"
"462","290.1",2,0,213863268.744584,0.998536436459845,0,Inf,"Dementias"
"463","290.11",0,0,NA,NA,NA,NA,"Alzheimer's disease"
"464","290.12",0,0,NA,NA,NA,NA,"Dementia with cerebral degenerations"
"465","290.13",0,0,NA,NA,NA,NA,"Senile dementia"
"466","290.16",0,0,NA,NA,NA,NA,"Vascular dementia"
"467","290.2",10,0,216951936.557912,0.996724624151085,0,Inf,"Delirium due to conditions classified elsewhere"
"468","290.3",23,0,216345236.566078,0.995033383210826,0,Inf,"Persistent mental disorders due to other conditions"
"469","291",0,0,NA,NA,NA,NA,"Other specified nonpsychotic and/or transient mental disorders"
"470","291.1",7,0,217223216.627949,0.997259326839022,0,Inf,"Transient mental disorders due to conditions classified elsewhere"
"471","291.4",22,1,21.7381979951828,0.0026006054786099,2.93014584635298,161.271580616347,"Mental disorders due to brain damage"
"472","291.8",0,0,NA,NA,NA,NA,"Alteration of consciousness"
"473","292",10,3,3.27599024599451,0.0714530394464739,0.901586762249463,11.9035821522873,"Neurological disorders due to brain damage"
"474","292.1",8,2,3.93378946521294,0.0832011842997271,0.835352154631166,18.5247616479218,"Aphasia/speech disturbance"
"475","292.11",1,0,218171225.787082,0.99896388416969,0,Inf,"Aphasia"
"476","292.12",1,0,211366705.47462,0.998965843088742,0,Inf,"Symbolic dysfunction"
"477","292.2",2,0,215614637.861306,0.99853571806576,0,Inf,"Mild cognitive impairment"
"478","292.3",6,1,5.9522937703805,0.0986483361062516,0.716594897448462,49.4418830709838,"Memory loss"
"479","292.4",109,1,108.760002379584,3.04472607487399e-06,15.1834947037285,779.05240844865,"Altered mental status"
"480","292.5",12,1,11.8201621427005,0.0176490590721738,1.53694944178324,90.9048985486635,"Transient alteration of awareness"
"481","292.6",50,0,217092451.848988,0.992675774526488,0,Inf,"Hallucinations"
"482","293",2,0,216636810.771028,0.998535295999762,0,Inf,"Symptoms involving head and neck"
"483","293.1",5,1,4.93117732369543,0.145242590126206,0.57609926941947,42.2088884477003,"Swelling, mass, or lump in head and neck"
"484","295",4,0,217785509.685148,0.997927996166718,0,Inf,"Schizophrenia and other psychotic disorders"
"485","295.1",0,0,NA,NA,NA,NA,"Schizophrenia"
"486","295.2",133,0,218550839.793762,0.988050551041041,0,Inf,"Paranoid disorders"
"487","295.3",447,0,221702790.106518,0.978079378600958,0,Inf,"Psychosis"
"488","296",760,18,43.8717268792915,1.2836346485327e-56,27.490978508639,70.0130924319885,"Mood disorders"
"489","296.1",2039,21,110.172957517993,6.08897852128842e-102,71.6748337465366,169.349267152614,"Bipolar"
"490","296.2",954,25,39.9825226889189,4.71410693988684e-74,26.8788850681457,59.4742719616903,"Depression"
"491","296.22",2224,84,30.6547129281229,3.69205446040989e-208,24.6529867876556,38.117548709196,"Major depressive disorder"
"492","297",24,0,215731543.633695,0.994927259771318,0,Inf,"Suicidal ideation or attempt"
"493","297.1",523,3,178.563165891736,3.39975998895065e-19,57.4039973245651,555.445712830785,"Suicidal ideation"
"494","297.2",37,0,216863267.688826,0.993699679638698,0,Inf,"Suicide or self-inflicted injury"
"495","300",133,0,217917666.842196,0.98805238621559,0,Inf,"Anxiety, phobic and dissociative disorders"
"496","300.1",1322,59,24.5401696137779,8.69762342571789e-128,18.9060554666786,31.8532824435212,"Anxiety disorder"
"497","300.11",798,51,16.1430020994188,1.2182556374512e-82,12.1629952232441,21.4253571590512,"Generalized anxiety disorder"
"498","300.12",312,20,15.6595581910503,8.57403732335339e-33,9.96412543907799,24.6104652373367,"Agorophobia, social phobia, and panic disorder"
"499","300.13",3,2,1.49533311486756,0.659393336459912,0.24986199880062,8.9490244020812,"Phobia"
"500","300.2",1,0,217822912.015414,0.998963947429804,0,Inf,"Generalized anxiety & phobic disorders"
"501","300.3",256,18,14.2294593351518,1.29761564658663e-27,8.82316527300449,22.948398528841,"Obsessive-compulsive disorder"
"502","300.4",153,16,9.51482774950301,9.97667145631194e-18,5.68525583818314,15.923988238961,"Dysthymic disorder"
"503","300.8",6,1,5.96635744585536,0.0982009411521499,0.718298833117632,49.5579548935229,"Acute reaction to stress"
"504","300.9",404,6,67.9377038904711,1.0949984967706e-24,30.341584942517,152.119001649175,"Posttraumatic stress disorder"
"505","301",46,1,45.5892388054722,0.000157576242346477,6.28720529480979,330.572742165443,"Personality disorders"
"506","301.1",16,0,216156133.813854,0.99585778749593,0,Inf,"Schizoid personality disorder"
"507","301.2",146,3,48.5104929923585,2.82516286935848e-11,15.4657374128964,152.160085713038,"Antisocial/borderline personality disorder"
"508","302",29,3,9.55342376269017,0.000198200927471677,2.91018673644664,31.3615289515655,"Sexual and gender identity disorders"
"509","302.1",0,0,NA,NA,NA,NA,"Decreased libido"
"510","303",2,0,215146801.823672,0.998535886841823,0,Inf,"Psychogenic and somatoform disorders"
"511","303.1",26,0,216995232.879066,0.99471841570409,0,Inf,"Dissociative disorder"
"512","303.3",1,0,218197777.312005,0.998963860651443,0,Inf,"Psychogenic disorder"
"513","303.31",0,0,NA,NA,NA,NA,"Gastrointestinal malfunction arising from mental factors"
"514","303.4",32,1,31.7000956640006,0.000665182795591467,4.33171232209477,231.98587311099,"Somatoform disorder"
"515","304",369,41,9.0818649586556,5.88286684514807e-41,6.57730387594622,12.5401338729223,"Adjustment reaction"
"516","305",0,0,NA,NA,NA,NA,"Misc. neuroses"
"517","305.1",6,4,1.48719240613009,0.538652339703199,0.419674383223212,5.27013642306265,"Tension headache"
"518","305.2",128,3,42.4892216806752,1.37083681690829e-10,13.5241874843991,133.489273282562,"Eating disorder"
"519","305.21",50,1,49.6310574414677,0.000110570722404268,6.85616065993484,359.274233048921,"Anorexia nervosa"
"520","306",232,34,6.89237554935895,7.61543408689173e-26,4.80898296015402,9.87835496757085,"Random mental disorder. Ignored for now"
"521","306.1",11,0,216483452.873606,0.996565040972558,0,Inf,"Mental disorders durring/after pregnancy"
"522","306.9",3,1,2.97755486175107,0.344704922242423,0.309716082858901,28.6256783080151,"Tension headache"
"523","312",219,3,73.0766960621403,1.55094350628528e-13,23.3874377602458,228.336407010594,"Conduct disorders"
"524","312.3",94,3,31.0599390707717,4.67273104607271e-09,9.8396107247666,98.0445103028133,"Impulse control disorder"
"525","313",25,1,24.4874161987856,0.00171299480979217,3.31783826809032,180.730193469522,"Pervasive developmental disorders"
"526","313.1",1192,198,6.29733582626311,4.84319417316667e-127,5.41789680860368,7.31952636044341,"Attention deficit hyperactivity disorder"
"527","313.2",40,1,39.6341766479287,0.000278482147194653,5.44869784464332,288.301536137402,"Tics and stuttering"
"528","313.3",472,26,18.3149526747112,3.14934302898725e-47,12.3405696876166,27.1816860945661,"Autism"
"529","315",46,3,15.1906984940725,4.97557218551772e-06,4.72457514423474,48.8419198960995,"Develomental delays and disorders"
"530","315.1",17,1,16.8214600391812,0.00608598112634001,2.23861599239725,126.400203880772,"Learning disorder"
"531","315.2",17,2,8.40501218625066,0.00440302208774038,1.94188561885566,36.3791920415231,"Speech and language disorder"
"532","315.3",104,6,17.1808669301829,1.25970601133756e-11,7.54499842813348,39.122895953429,"Mental retardation"
"533","316",1970,36,61.5477731361751,1.66836835530769e-132,44.2638307922355,85.580671853792,"Substance addiction and disorders"
"534","316.1",0,0,NA,NA,NA,NA,"Polyneuropathy due to drugs"
"535","317",312,8,39.171393282827,1.25900904882019e-24,19.4173469965122,79.0220235541713,"Alcohol-related disorders"
"536","317.1",270,6,45.1875461360199,2.64285304144426e-20,20.1222722927724,101.475335195039,"Alcoholism"
"537","317.11",2,1,1.98820716849886,0.574714085067573,0.180282937690054,21.9264662286913,"Alcoholic liver damage"
"538","318",689,32,22.2903809269756,4.83055265488317e-66,15.6382084144723,31.7722509318819,"Tobacco use disorder"
"539","320",3,0,216255826.482987,0.998206324435223,0,Inf,"Meningitis"
"540","323",7,0,217961222.058727,0.997258803669566,0,Inf,"Encephalitis"
"541","323.2",0,0,NA,NA,NA,NA,"Acute (transverse) myelitis"
"542","323.8",3,0,217691782.416567,0.99820567983149,0,Inf,"Encephalitis, non-infectious"
"543","324",4,1,3.96813057723933,0.217661038780967,0.443510138945408,35.5032701517562,"CNS infection and poliomyelitis"
"544","324.1",0,0,NA,NA,NA,NA,"Jakob-Creutzfeldt disease"
"545","325",0,0,NA,NA,NA,NA,"Phlebitis & thrombophlebitis of intracranial venous sinuses"
"546","327",19,2,9.35238060919988,0.00263559620802896,2.17842498270427,40.1514964957651,"Sleep disorders"
"547","327.1",8,2,3.93908112203209,0.0828974996817366,0.836482577704398,18.5495316932146,"Hypersomnia"
"548","327.3",12,4,2.96452111729331,0.0598048854417007,0.956111697388632,9.19179786094151,"Sleep apnea"
"549","327.31",1,1,0.982551623287545,0.990069408751936,0.0614533507126583,15.7096021816453,"Central/nonobstroctive sleep apnea"
"550","327.32",44,15,2.89423030332404,0.00037893178383179,1.61075875676204,5.20038709304788,"Obstructive sleep apnea"
"551","327.4",161,3,53.8399056675218,7.89038048837851e-12,17.1831983746226,168.69591906526,"Insomnia"
"552","327.41",6,0,216214608.937608,0.997463331596218,0,Inf,"Organic or persistent insomnia"
"553","327.5",4,1,3.9372962709959,0.220275276686563,0.440065582290592,35.2272537309257,"Parasomnia"
"554","327.6",1,0,215195115.370199,0.998964708647311,0,Inf,"Circadian rhythm sleep disorder"
"555","327.7",1,1,0.974833224011187,0.985620449049584,0.0609720007396684,15.5858394526618,"Sleep related movement disorders"
"556","327.71",4,0,216439660.890403,0.997928643305148,0,Inf,"Restless legs syndrome"
"557","327.72",0,0,NA,NA,NA,NA,"Sleep related leg cramps"
"558","331",14,0,217025852.629203,0.996124369467569,0,Inf,"Other cerebral degenerations"
"559","331.1",1,0,212690872.025882,0.998965399552833,0,Inf,"Hydrocephalus"
"560","331.9",1,0,212776051.201227,0.998965410160275,0,Inf,"Cerebral degeneration, unspecified"
"561","332",0,0,NA,NA,NA,NA,"Parkinson's disease"
"562","333",3,0,217465668.234885,0.998205762985281,0,Inf,"Extrapyramidal disease and abnormal movement disorders"
"563","333.1",5,1,4.90080835387212,0.14680661546077,0.572551574034058,41.9489240980658,"Essential tremor"
"564","333.2",1,0,217070071.439682,0.998964210456889,0,Inf,"Myoclonus"
"565","333.3",3,0,216408973.563681,0.998206223207052,0,Inf,"Tics and choreas"
"566","333.4",8,0,216732808.719851,0.997070634717388,0,Inf,"Torsion dystonia"
"567","333.8",0,0,NA,NA,NA,NA,"Other degenerative diseases of the basal ganglia"
"568","334",1,1,0.970129688739554,0.982891987711949,0.0606803134801906,15.5099991907779,"Degenerative disease of the spinal cord"
"569","334.1",2,0,214996700.604953,0.998535977727691,0,Inf,"Spinocerebellar disease"
"570","334.2",0,0,NA,NA,NA,NA,"Anterior horn cell disease"
"571","334.21",0,0,NA,NA,NA,NA,"Amyotrophic Lateral Sclerosis"
"572","335",10,1,9.98603657356632,0.0282285254335585,1.2783364230762,78.0083588705348,"Multiple sclerosis"
"573","337",4,0,215543315.459289,0.997929149083371,0,Inf,"Disorders of the autonomic nervous system"
"574","337.1",0,0,NA,NA,NA,NA,"Peripheral autonomic neuropathy"
"575","338",37,3,12.1547475599773,3.17185432894216e-05,3.747717891008,39.4207601914879,"Pain NEC"
"576","338.1",5,0,215206447.455985,0.997685013454036,0,Inf,"Acute pain"
"577","338.2",11,2,5.41376107332677,0.0280123536572917,1.19997315519889,24.4245538594658,"Chronic pain"
"578","339",224,34,6.61442496270399,1.01842224971249e-24,4.61129154599241,9.48771448321558,"Other headache syndromes"
"579","340",152,27,5.56790030889006,2.01031578872406e-16,3.69761452698957,8.38419300428759,"Migraine"
"580","340.1",10,5,1.97003352806667,0.21574318285743,0.673355463196391,5.76371963076339,"Migrain with aura"
"581","341",3,1,2.95327964492446,0.348332915200496,0.307196463110911,28.3918003898898,"Other demyelinating diseases of central nervous system"
"582","342",10,0,215124376.486916,0.996726203817,0,Inf,"Hemiplegia"
"583","343",26,8,3.19569600196098,0.00405895931022984,1.44682279634089,7.05855130481587,"Infantile cerebral palsy"
"584","344",9,2,4.46534727259847,0.0556044641525276,0.964798617971973,20.6668271424513,"Other paralytic syndromes"
"585","345",112,9,12.3253042757783,4.18929155771326e-13,6.25004459745271,24.3059266412967,"Epilepsy, recurrent seizures, convulsions"
"586","345.1",31,2,15.3265521561811,0.000182998003970229,3.6680848214341,64.0397407452267,"Epilepsy"
"587","345.11",33,4,8.11007513767347,7.70394155775513e-05,2.87318664527008,22.8921148742589,"Generalized convulsive epilepsy"
"588","345.12",52,11,4.66640777713739,3.45985967334404e-06,2.43493944004534,8.94287602574745,"Partial epilepsy"
"589","345.3",182,15,12.0812264325243,1.76873067634471e-20,7.13598237217732,20.4535303622659,"Convulsions"
"590","346",5,1,4.94112141401595,0.144738582434941,0.577250881927894,42.2947484229165,"Abnormal findings on study of brain, nervous system"
"591","346.1",0,0,NA,NA,NA,NA,"Nonspecific abnormal findings on radiological and other examination of skull and head"
"592","346.2",1,0,218122814.689327,0.998963899242818,0,Inf,"Nonspecific abnormal results of function study of brain and central nervous system"
"593","346.3",1,0,216074899.07193,0.998964433375147,0,Inf,"Nonspecific abnormal findings in cerebrospinal fluid"
"594","347",13,1,12.8207635634202,0.0139612575603185,1.67716848293848,98.0056446452747,"Cataplexy and narcolepsy"
"595","348",46,2,22.7471505639578,1.5213320978294e-05,5.52190876668291,93.7054342334231,"Other conditions of brain"
"596","348.1",30,0,216787729.191031,0.994327041006366,0,Inf,"Coma; stupor; and brain damage"
"597","348.2",11,1,10.9588258986582,0.0218931391559083,1.41485507088097,84.8820967947791,"Cerebral edema and compression of brain"
"598","348.4",0,0,NA,NA,NA,NA,"Cerebral cysts"
"599","348.7",2,0,213853592.813963,0.998536357399228,0,Inf,"Coma"
"600","348.8",7,0,214886637.065648,0.997261103372947,0,Inf,"Encephalopathy, not elsewhere classified"
"601","348.9",8,0,216853143.267309,0.997070444670301,0,Inf,"Other conditions of brain, NOS"
"602","349",12,0,216925510.799271,0.996412097436687,0,Inf,"Other disorders of the nervous system"
"603","350",0,0,NA,NA,NA,NA,"Abnormal movement"
"604","350.1",13,1,12.8108960537748,0.0139901784953057,1.67587590042965,97.9303167129187,"Abnormal involuntary movements"
